real_timestamp,?t,Zone,R1,I1,Mag1,R2,I2,Mag2,R3,I3,Mag3,R4,I4,Mag4,R5,I5,Mag5,R6,I6,Mag6,R7,I7,Mag7,R8,I8,Mag8,R9,I9,Mag9,R10,I10,Mag10,R11,I11,Mag11,R12,I12,Mag12,R13,I13,Mag13,R14,I14,Mag14,R15,I15,Mag15,R16,I16,Mag16,R17,I17,Mag17,R18,I18,Mag18,R19,I19,Mag19,R20,I20,Mag20,R21,I21,Mag21,R22,I22,Mag22,R23,I23,Mag23,R24,I24,Mag24,R25,I25,Mag25,R26,I26,Mag26,R27,I27,Mag27,R28,I28,Mag28,R29,I29,Mag29,R30,I30,Mag30,R31,I31,Mag31,R32,I32,Mag32,R33,I33,Mag33,R34,I34,Mag34,R35,I35,Mag35,R36,I36,Mag36,R37,I37,Mag37,R38,I38,Mag38,R39,I39,Mag39,R40,I40,Mag40,R41,I41,Mag41,R42,I42,Mag42,R43,I43,Mag43,R44,I44,Mag44,R45,I45,Mag45,R46,I46,Mag46,R47,I47,Mag47,R48,I48,Mag48,R49,I49,Mag49,R50,I50,Mag50,R51,I51,Mag51,R52,I52,Mag52,R53,I53,Mag53,R54,I54,Mag54,R55,I55,Mag55,R56,I56,Mag56,R57,I57,Mag57,R58,I58,Mag58,R59,I59,Mag59,R60,I60,Mag60,R61,I61,Mag61,R62,I62,Mag62,R63,I63,Mag63,R64,I64,Mag64
7.9687,0.01193,2,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,16,-4,16.4924225,17,-3,17.2626765,14,-1,14.03566885,17,-3,17.2626765,16,-1,16.03121954,18,-2,18.11077028,15,-1,15.03329638,15,-1,15.03329638,14,1,14.03566885,13,-1,13.03840481,13,-1,13.03840481,13,-1,13.03840481,13,-1,13.03840481,12,-2,12.16552506,12,-1,12.04159458,11,-1,11.04536102,11,0,11,11,-1,11.04536102,11,-1,11.04536102,11,-1,11.04536102,10,-1,10.04987562,10,-2,10.19803903,9,-2,9.219544457,9,-3,9.486832981,9,-3,9.486832981,10,-3,10.44030651,0,0,0,9,-3,9.486832981,8,-3,8.544003745,8,-3,8.544003745,7,-3,7.615773106,7,-4,8.062257748,8,-4,8.94427191,8,-3,8.544003745,7,-4,8.062257748,7,-4,8.062257748,7,-4,8.062257748,7,-5,8.602325267,6,-4,7.211102551,6,-4,7.211102551,7,-5,8.602325267,6,-5,7.810249676,7,-4,8.062257748,6,-5,7.810249676,6,-5,7.810249676,6,-4,7.211102551,5,-4,6.403124237,5,-4,6.403124237,5,-4,6.403124237,4,-4,5.656854249,4,-4,5.656854249,4,-4,5.656854249,4,-4,5.656854249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.97548,0.00678,2,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-2,-33,33.06055051,-1,-28,28.01785145,-3,-36,36.12478374,1,-33,33.01514804,-3,-32,32.14031736,2,-27,27.07397274,6,-29,29.61418579,0,-27,27,-1,-26,26.01922366,1,-24,24.0208243,2,-27,27.07397274,3,-26,26.17250466,1,-27,27.01851217,1,-25,25.01999201,1,-23,23.02172887,3,-23,23.19482701,4,-23,23.34523506,2,-21,21.09502311,2,-21,21.09502311,3,-20,20.22374842,2,-20,20.09975124,2,-21,21.09502311,3,-19,19.23538406,1,-20,20.02498439,1,-20,20.02498439,-1,-19,19.02629759,0,0,0,1,-18,18.02775638,-2,-17,17.11724277,-2,-16,16.1245155,-1,-19,19.02629759,-2,-18,18.11077028,0,-16,16,-4,-17,17.4642492,-3,-16,16.2788206,-6,-14,15.23154621,-1,-10,10.04987562,-6,-14,15.23154621,-2,-14,14.14213562,-3,-14,14.31782106,-3,-14,14.31782106,-2,-14,14.14213562,-4,-14,14.56021978,-4,-15,15.5241747,-4,-11,11.70469991,-4,-14,14.56021978,-3,-12,12.36931688,-3,-12,12.36931688,-3,-12,12.36931688,-2,-12,12.16552506,-4,-12,12.64911064,-3,-11,11.40175425,-2,-9,9.219544457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.9866,0.01112,2,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,26,-19,32.20248438,27,-18,32.44996148,26,-13,29.06888371,26,-17,31.06444913,27,-10,28.7923601,24,-10,26,25,-12,27.73084925,26,-9,27.51363298,24,-11,26.40075756,23,-9,24.69817807,24,-9,25.63201124,22,-10,24.16609195,21,-9,22.84731932,20,-10,22.36067977,19,-9,21.02379604,19,-9,21.02379604,19,-8,20.61552813,17,-8,18.78829423,18,-9,20.1246118,16,-9,18.35755975,16,-9,18.35755975,15,-10,18.02775638,14,-9,16.64331698,14,-10,17.20465053,14,-11,17.80449381,14,-11,17.80449381,0,0,0,12,-11,16.2788206,11,-11,15.55634919,12,-11,16.2788206,10,-11,14.86606875,11,-11,15.55634919,9,-12,15,9,-12,15,9,-12,15,8,-12,14.4222051,8,-12,14.4222051,8,-12,14.4222051,8,-11,13.60147051,7,-12,13.89244399,7,-12,13.89244399,6,-11,12.52996409,6,-12,13.41640786,5,-12,13,6,-11,12.52996409,5,-11,12.08304597,5,-10,11.18033989,5,-11,12.08304597,4,-10,10.77032961,4,-10,10.77032961,3,-10,10.44030651,3,-9,9.486832981,3,-9,9.486832981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.99883,0.01223,2,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,-1,32,32.01562119,-2,32,32.06243908,-4,33,33.24154028,-5,30,30.41381265,-5,29,29.42787794,-6,27,27.65863337,-7,27,27.89265136,-6,26,26.68332813,-6,26,26.68332813,-5,25,25.49509757,-6,24,24.73863375,-5,24,24.51530134,-5,24,24.51530134,-7,23,24.04163056,-5,22,22.56102835,-5,21,21.58703314,-5,20,20.61552813,-5,20,20.61552813,-5,21,21.58703314,-5,20,20.61552813,-4,20,20.39607805,-4,20,20.39607805,-2,20,20.09975124,-2,20,20.09975124,-1,19,19.02629759,0,0,0,-2,18,18.11077028,0,18,18,0,18,18,1,17,17.02938637,0,17,17,0,17,17,0,17,17,0,16,16,1,16,16.03121954,2,14,14.14213562,3,15,15.29705854,3,16,16.2788206,3,15,15.29705854,3,15,15.29705854,3,14,14.31782106,4,12,12.64911064,3,13,13.34166406,3,13,13.34166406,3,12,12.36931688,1,12,12.04159458,2,12,12.16552506,3,11,11.40175425,3,11,11.40175425,4,11,11.70469991,3,9,9.486832981,3,9,9.486832981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.00453,0.0057,2,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-26,-11,28.23118843,-26,-12,28.63564213,-26,-12,28.63564213,-25,-13,28.17800561,-24,-14,27.78488798,-23,-14,26.92582404,-22,-14,26.07680962,-21,-14,25.23885893,-21,-14,25.23885893,-20,-13,23.85372088,-20,-13,23.85372088,-19,-13,23.02172887,-19,-12,22.47220505,-18,-12,21.63330765,-18,-12,21.63330765,-17,-11,20.24845673,-17,-11,20.24845673,-16,-10,18.86796226,-17,-11,20.24845673,-17,-10,19.72308292,-16,-10,18.86796226,-16,-9,18.35755975,-15,-9,17.49285568,-16,-8,17.88854382,-16,-8,17.88854382,-15,-7,16.55294536,0,0,0,-15,-7,16.55294536,-15,-6,16.15549442,-15,-6,16.15549442,-15,-5,15.8113883,-15,-6,16.15549442,-15,-5,15.8113883,-15,-5,15.8113883,-15,-4,15.5241747,-14,-4,14.56021978,-14,-3,14.31782106,-14,-3,14.31782106,-14,-3,14.31782106,-14,-3,14.31782106,-13,-2,13.15294644,-13,-3,13.34166406,-13,-2,13.15294644,-12,-2,12.16552506,-13,-2,13.15294644,-12,-2,12.16552506,-12,-2,12.16552506,-11,-2,11.18033989,-11,-2,11.18033989,-11,-1,11.04536102,-10,-1,10.04987562,-10,-1,10.04987562,-9,-1,9.055385138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.01563,0.0111,2,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-17,27,31.90611227,-21,21,29.69848481,-28,25,37.53664876,-25,23,33.9705755,-29,21,35.80502758,-23,18,29.20616373,-22,17,27.80287755,-27,14,30.41381265,-23,17,28.60069929,-25,16,29.68164416,-21,14,25.23885893,-20,16,25.61249695,-20,17,26.2488095,-21,15,25.8069758,-20,14,24.41311123,-18,16,24.08318916,-17,16,23.34523506,-17,15,22.6715681,-16,16,22.627417,-16,15,21.9317122,-15,14,20.51828453,-14,15,20.51828453,-14,14,19.79898987,-13,16,20.61552813,-13,16,20.61552813,-11,15,18.60107524,0,0,0,-11,15,18.60107524,-9,17,19.23538406,-8,17,18.78829423,-8,16,17.88854382,-8,15,17,-7,16,17.4642492,-7,16,17.4642492,-6,15,16.15549442,-6,15,16.15549442,-5,15,15.8113883,-4,15,15.5241747,-4,15,15.5241747,-3,15,15.29705854,-3,15,15.29705854,-3,14,14.31782106,-2,14,14.14213562,-1,14,14.03566885,-1,14,14.03566885,-1,13,13.03840481,-1,12,12.04159458,-1,12,12.04159458,-1,12,12.04159458,0,11,11,0,11,11,0,10,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.0311,0.01547,2,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,-33,35.4682957,15,-32,35.34119409,15,-32,35.34119409,16,-31,34.88552709,16,-30,34,16,-28,32.24903099,17,-27,31.90611227,17,-26,31.06444913,16,-26,30.52867504,15,-25,29.15475947,15,-25,29.15475947,14,-24,27.78488798,13,-24,27.29468813,13,-23,26.41968963,13,-22,25.55386468,12,-22,25.05992817,12,-20,23.32380758,11,-20,22.82542442,11,-21,23.70653918,11,-20,22.82542442,9,-20,21.9317122,9,-20,21.9317122,9,-19,21.02379604,7,-20,21.1896201,6,-21,21.84032967,7,-20,21.1896201,0,0,0,6,-19,19.92485885,5,-19,19.6468827,6,-19,19.92485885,5,-18,18.68154169,5,-18,18.68154169,4,-18,18.43908891,3,-18,18.24828759,3,-18,18.24828759,3,-17,17.2626765,2,-18,18.11077028,1,-18,18.02775638,1,-17,17.02938637,1,-16,16.03121954,1,-17,17.02938637,2,-16,16.1245155,1,-16,16.03121954,0,-15,15,0,-15,15,1,-15,15.03329638,0,-14,14,0,-14,14,0,-13,13,0,-13,13,-1,-13,13.03840481,-1,-11,11.04536102,-1,-11,11.04536102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.03732,0.00622,2,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,27,-2,27.07397274,27,4,27.29468813,24,3,24.18677324,26,4,26.30589288,26,1,26.01922366,23,3,23.19482701,23,3,23.19482701,22,6,22.8035085,21,4,21.37755833,20,3,20.22374842,20,3,20.22374842,20,2,20.09975124,20,2,20.09975124,19,2,19.10497317,18,2,18.11077028,18,1,18.02775638,18,2,18.11077028,16,1,16.03121954,17,1,17.02938637,16,0,16,16,0,16,16,-1,16.03121954,15,-1,15.03329638,15,-2,15.13274595,15,-3,15.29705854,15,-3,15.29705854,0,0,0,14,-3,14.31782106,14,-4,14.56021978,13,-4,13.60147051,13,-4,13.60147051,13,-4,13.60147051,12,-5,13,12,-5,13,12,-4,12.64911064,11,-6,12.52996409,11,-6,12.52996409,11,-7,13.03840481,10,-6,11.66190379,10,-6,11.66190379,10,-7,12.20655562,10,-6,11.66190379,9,-6,10.81665383,8,-6,10,8,-6,10,9,-7,11.40175425,8,-6,10,7,-7,9.899494937,7,-6,9.219544457,6,-6,8.485281374,6,-6,8.485281374,5,-5,7.071067812,6,-5,7.810249676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.04813,0.01081,2,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-18,-32,36.7151195,-19,-34,38.94868419,-16,-33,36.67424164,-18,-34,38.47076812,-12,-31,33.24154028,-12,-33,35.11409973,-9,-29,30.3644529,-10,-30,31.6227766,-10,-30,31.6227766,-7,-28,28.86173938,-11,-29,31.01612484,-9,-27,28.46049894,-9,-26,27.51363298,-8,-25,26.2488095,-8,-24,25.29822128,-11,-25,27.31300057,-9,-24,25.63201124,-9,-23,24.69817807,-9,-23,24.69817807,-9,-22,23.76972865,-9,-21,22.84731932,-10,-21,23.2594067,-9,-20,21.9317122,-11,-20,22.82542442,-11,-19,21.9544984,-11,-19,21.9544984,0,0,0,-10,-18,20.59126028,-11,-17,20.24845673,-12,-16,20,-11,-15,18.60107524,-11,-16,19.41648784,-12,-17,20.80865205,-11,-15,18.60107524,-12,-16,20,-10,-16,18.86796226,-10,-14,17.20465053,-13,-13,18.38477631,-11,-13,17.02938637,-13,-12,17.69180601,-12,-12,16.97056275,-12,-12,16.97056275,-12,-11,16.2788206,-11,-11,15.55634919,-12,-11,16.2788206,-12,-11,16.2788206,-11,-10,14.86606875,-10,-9,13.45362405,-10,-9,13.45362405,-10,-9,13.45362405,-10,-8,12.80624847,-9,-7,11.40175425,-9,-7,11.40175425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.05631,0.00818,2,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-36,-22,42.19004622,-38,-20,42.94182111,-45,-15,47.4341649,-36,-26,44.40720662,-26,-21,33.42154993,-24,-22,32.55764119,-30,-23,37.80211634,-26,-22,34.05877273,-26,-20,32.80243893,-23,-17,28.60069929,-26,-20,32.80243893,-26,-19,32.20248438,-25,-19,31.40063694,-23,-17,28.60069929,-21,-17,27.01851217,-25,-17,30.23243292,-21,-15,25.8069758,-21,-15,25.8069758,-21,-15,25.8069758,-22,-14,26.07680962,-21,-12,24.18677324,-21,-13,24.69817807,-21,-12,24.18677324,-21,-12,24.18677324,-21,-12,24.18677324,-20,-10,22.36067977,0,0,0,-20,-9,21.9317122,-20,-8,21.54065923,-20,-7,21.1896201,-19,-8,20.61552813,-18,-6,18.97366596,-17,-6,18.02775638,-19,-5,19.6468827,-17,-5,17.72004515,-18,-1,18.02775638,-20,-3,20.22374842,-19,-4,19.41648784,-18,-6,18.97366596,-16,-3,16.2788206,-16,-4,16.4924225,-18,-4,18.43908891,-16,-2,16.1245155,-17,-3,17.2626765,-16,-4,16.4924225,-15,-3,15.29705854,-14,-2,14.14213562,-14,-3,14.31782106,-14,-2,14.14213562,-13,-2,13.15294644,-13,-1,13.03840481,-12,-2,12.16552506,-11,-1,11.04536102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.06538,0.00907,2,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,-37,37.05401463,3,-37,37.12142239,4,-36,36.22154055,4,-36,36.22154055,6,-34,34.525353,7,-33,33.73425559,7,-32,32.75667871,8,-31,32.01562119,8,-30,31.04834939,7,-29,29.83286778,6,-29,29.61418579,6,-28,28.63564213,6,-27,27.65863337,6,-26,26.68332813,6,-26,26.68332813,5,-25,25.49509757,5,-24,24.51530134,5,-23,23.53720459,4,-23,23.34523506,4,-23,23.34523506,3,-22,22.20360331,3,-22,22.20360331,3,-21,21.21320344,1,-22,22.02271555,1,-22,22.02271555,1,-21,21.02379604,0,0,0,0,-20,20,0,-20,20,-1,-20,20.02498439,-1,-19,19.02629759,-1,-18,18.02775638,-2,-18,18.11077028,-2,-18,18.11077028,-2,-17,17.11724277,-2,-17,17.11724277,-3,-17,17.2626765,-3,-17,17.2626765,-3,-16,16.2788206,-4,-16,16.4924225,-4,-16,16.4924225,-3,-15,15.29705854,-4,-15,15.5241747,-4,-14,14.56021978,-4,-14,14.56021978,-4,-13,13.60147051,-3,-13,13.34166406,-4,-13,13.60147051,-4,-12,12.64911064,-4,-11,11.70469991,-3,-11,11.40175425,-4,-10,10.77032961,-3,-9,9.486832981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.07589,0.01051,2,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-3,-17,17.2626765,-2,-16,16.1245155,-2,-19,19.10497317,-3,-18,18.24828759,0,-18,18,0,-16,16,0,-17,17,1,-15,15.03329638,0,-16,16,0,-15,15,0,-15,15,0,-15,15,0,-14,14,0,-13,13,-1,-12,12.04159458,-1,-13,13.03840481,-1,-12,12.04159458,-1,-12,12.04159458,-1,-12,12.04159458,-1,-12,12.04159458,0,-11,11,-1,-11,11.04536102,-1,-10,10.04987562,-2,-11,11.18033989,-2,-10,10.19803903,-2,-11,11.18033989,0,0,0,-2,-9,9.219544457,-3,-10,10.44030651,-3,-10,10.44030651,-3,-9,9.486832981,-3,-9,9.486832981,-3,-9,9.486832981,-3,-9,9.486832981,-3,-8,8.544003745,-3,-7,7.615773106,-3,-8,8.544003745,-4,-8,8.94427191,-4,-7,8.062257748,-4,-7,8.062257748,-4,-7,8.062257748,-3,-7,7.615773106,-4,-7,8.062257748,-4,-6,7.211102551,-4,-6,7.211102551,-4,-6,7.211102551,-3,-6,6.708203932,-4,-6,7.211102551,-3,-5,5.830951895,-3,-5,5.830951895,-4,-5,6.403124237,-3,-4,5,-3,-4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.08615,0.01026,2,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,29,29.15475947,2,30,30.06659276,2,30,30.06659276,1,29,29.01723626,0,29,29,-1,27,27.01851217,-1,26,26.01922366,-2,25,25.07987241,-2,25,25.07987241,-2,25,25.07987241,-2,24,24.08318916,-2,23,23.08679276,-2,23,23.08679276,-2,22,22.09072203,-2,22,22.09072203,-1,21,21.02379604,-1,20,20.02498439,-1,19,19.02629759,-1,19,19.02629759,0,19,19,0,19,19,0,19,19,-1,17,17.02938637,0,18,18,0,18,18,1,17,17.02938637,0,0,0,2,16,16.1245155,2,16,16.1245155,3,16,16.2788206,2,15,15.13274595,2,15,15.13274595,3,14,14.31782106,3,14,14.31782106,3,14,14.31782106,3,13,13.34166406,4,12,12.64911064,4,12,12.64911064,3,12,12.36931688,4,12,12.64911064,4,12,12.64911064,4,11,11.70469991,4,10,10.77032961,5,10,11.18033989,4,10,10.77032961,4,9,9.848857802,4,9,9.848857802,3,8,8.544003745,4,8,8.94427191,3,8,8.544003745,4,7,8.062257748,3,7,7.615773106,3,6,6.708203932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.09551,0.00936,2,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-20,21,29,-21,20,29,-20,19,27.58622845,-22,19,29.06888371,-21,17,27.01851217,-20,17,26.2488095,-21,15,25.8069758,-20,15,25,-20,14,24.41311123,-20,13,23.85372088,-20,13,23.85372088,-18,13,22.20360331,-19,13,23.02172887,-18,12,21.63330765,-18,12,21.63330765,-16,13,20.61552813,-16,12,20,-15,11,18.60107524,-15,12,19.20937271,-15,11,18.60107524,-14,11,17.80449381,-14,11,17.80449381,-14,11,17.80449381,-14,11,17.80449381,-13,11,17.02938637,-12,12,16.97056275,0,0,0,-12,11,16.2788206,-11,11,15.55634919,-10,11,14.86606875,-10,11,14.86606875,-10,11,14.86606875,-9,11,14.2126704,-9,11,14.2126704,-8,11,13.60147051,-8,10,12.80624847,-7,10,12.20655562,-7,10,12.20655562,-7,11,13.03840481,-7,10,12.20655562,-6,10,11.66190379,-7,9,11.40175425,-6,10,11.66190379,-5,9,10.29563014,-5,8,9.433981132,-5,9,10.29563014,-5,8,9.433981132,-4,8,8.94427191,-4,8,8.94427191,-4,7,8.062257748,-4,7,8.062257748,-3,7,7.615773106,-4,6,7.211102551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.10872,0.01321,2,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,32,-11,33.83784863,33,-10,34.4818793,35,-8,35.90264614,29,-8,30.08321791,30,-7,30.8058436,28,-4,28.28427125,29,-2,29.06888371,26,-5,26.47640459,27,-4,27.29468813,24,-2,24.08318916,25,-4,25.3179778,25,-4,25.3179778,23,-5,23.53720459,22,-5,22.56102835,22,-4,22.36067977,21,-5,21.58703314,21,-4,21.37755833,20,-4,20.39607805,19,-5,19.6468827,19,-5,19.6468827,18,-4,18.43908891,18,-6,18.97366596,17,-5,17.72004515,17,-7,18.38477631,17,-8,18.78829423,17,-8,18.78829423,0,0,0,15,-7,16.55294536,15,-7,16.55294536,15,-8,17,14,-7,15.65247584,13,-8,15.26433752,13,-8,15.26433752,13,-8,15.26433752,13,-8,15.26433752,11,-8,13.60147051,11,-8,13.60147051,11,-9,14.2126704,10,-8,12.80624847,10,-9,13.45362405,10,-9,13.45362405,9,-8,12.04159458,9,-9,12.72792206,9,-9,12.72792206,8,-9,12.04159458,8,-8,11.3137085,8,-8,11.3137085,8,-8,11.3137085,7,-7,9.899494937,7,-8,10.63014581,6,-8,10,5,-7,8.602325267,5,-7,8.602325267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.1146,0.00588,2,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,-29,29.06888371,2,-29,29.06888371,3,-29,29.15475947,4,-29,29.27456234,4,-28,28.28427125,5,-27,27.45906044,5,-26,26.47640459,6,-24,24.73863375,5,-24,24.51530134,6,-24,24.73863375,5,-24,24.51530134,5,-22,22.56102835,5,-22,22.56102835,5,-22,22.56102835,5,-21,21.58703314,4,-21,21.37755833,4,-20,20.39607805,4,-19,19.41648784,4,-19,19.41648784,3,-19,19.23538406,3,-19,19.23538406,3,-19,19.23538406,3,-17,17.2626765,2,-18,18.11077028,2,-18,18.11077028,2,-18,18.11077028,0,0,0,1,-17,17.02938637,1,-16,16.03121954,0,-16,16,0,-16,16,0,-16,16,-1,-15,15.03329638,-1,-15,15.03329638,-2,-15,15.13274595,-1,-14,14.03566885,-2,-14,14.14213562,-3,-14,14.31782106,-2,-14,14.14213562,-2,-13,13.15294644,-3,-13,13.34166406,-3,-12,12.36931688,-3,-12,12.36931688,-3,-12,12.36931688,-3,-12,12.36931688,-3,-11,11.40175425,-3,-11,11.40175425,-3,-10,10.44030651,-3,-10,10.44030651,-2,-10,10.19803903,-3,-10,10.44030651,-2,-8,8.246211251,-3,-8,8.544003745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.13198,0.01738,2,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-34,-25,42.20189569,-33,-25,41.40048309,-29,-23,37.01351105,-32,-22,38.83297568,-26,-26,36.76955262,-22,-23,31.82766093,-26,-21,33.42154993,-24,-25,34.6554469,-24,-20,31.2409987,-22,-21,30.41381265,-24,-21,31.89043744,-22,-20,29.73213749,-21,-20,29,-19,-20,27.58622845,-19,-20,27.58622845,-20,-18,26.90724809,-19,-17,25.49509757,-18,-18,25.45584412,-18,-17,24.75883681,-19,-15,24.20743687,-18,-15,23.43074903,-18,-14,22.8035085,-17,-14,22.02271555,-18,-13,22.20360331,-18,-13,22.20360331,-18,-12,21.63330765,0,0,0,-17,-11,20.24845673,-18,-11,21.09502311,-18,-10,20.59126028,-17,-10,19.72308292,-16,-9,18.35755975,-17,-8,18.78829423,-17,-8,18.78829423,-16,-7,17.4642492,-16,-7,17.4642492,-17,-7,18.38477631,-17,-6,18.02775638,-16,-6,17.08800749,-16,-5,16.76305461,-16,-5,16.76305461,-15,-6,16.15549442,-15,-5,15.8113883,-15,-4,15.5241747,-14,-4,14.56021978,-14,-4,14.56021978,-13,-4,13.60147051,-13,-4,13.60147051,-13,-4,13.60147051,-12,-3,12.36931688,-12,-3,12.36931688,-11,-3,11.40175425,-10,-3,10.44030651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.14036,0.00838,2,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-2,30,30.06659276,7,28,28.86173938,3,28,28.16025568,6,34,34.525353,0,29,29,1,28,28.01785145,-7,27,27.89265136,-8,25,26.2488095,-3,24,24.18677324,-7,28,28.86173938,-1,28,28.01785145,-4,24,24.33105012,-5,25,25.49509757,-4,24,24.33105012,-5,21,21.58703314,-4,23,23.34523506,-5,21,21.58703314,-4,20,20.39607805,-4,20,20.39607805,-4,20,20.39607805,-3,19,19.23538406,-3,18,18.24828759,-3,18,18.24828759,-2,19,19.10497317,-2,18,18.11077028,-2,18,18.11077028,0,0,0,-2,16,16.1245155,-1,17,17.02938637,-1,16,16.03121954,-1,16,16.03121954,-1,15,15.03329638,0,15,15,0,15,15,0,15,15,0,14,14,0,14,14,0,14,14,0,14,14,0,13,13,1,13,13.03840481,1,13,13.03840481,1,12,12.04159458,1,13,13.03840481,1,12,12.04159458,0,12,12,0,11,11,0,11,11,1,10,10.04987562,0,10,10,0,9,9,0,9,9,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.14682,0.00646,2,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,33,-10,34.4818793,33,-14,35.84689666,31,-20,36.89173349,34,-16,37.57658846,34,-9,35.17101079,33,-9,34.20526275,26,-12,28.63564213,24,-11,26.40075756,28,-9,29.41088234,28,-7,28.86173938,33,-8,33.95585369,27,-8,28.16025568,25,-7,25.96150997,25,-6,25.70992026,24,-5,24.51530134,24,-6,24.73863375,24,-5,24.51530134,23,-3,23.19482701,23,-3,23.19482701,21,-4,21.37755833,22,-4,22.36067977,20,-5,20.61552813,20,-4,20.39607805,21,-5,21.58703314,19,-6,19.92485885,20,-5,20.61552813,0,0,0,18,-5,18.68154169,18,-5,18.68154169,18,-5,18.68154169,17,-5,17.72004515,18,-4,18.43908891,16,-5,16.76305461,16,-5,16.76305461,16,-4,16.4924225,12,-8,14.4222051,13,-7,14.76482306,15,-7,16.55294536,14,-6,15.23154621,14,-5,14.86606875,14,-4,14.56021978,14,-5,14.86606875,14,-5,14.86606875,13,-5,13.92838828,13,-5,13.92838828,12,-4,12.64911064,12,-4,12.64911064,11,-4,11.70469991,11,-3,11.40175425,11,-3,11.40175425,11,-4,11.70469991,9,-3,9.486832981,9,-3,9.486832981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.15752,0.0107,2,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-10,-29,30.6757233,-9,-29,30.3644529,-6,-31,31.57530681,-6,-33,33.54101966,-5,-27,27.45906044,-5,-30,30.41381265,-4,-31,31.25699922,-3,-25,25.17935662,0,-26,26,-1,-21,21.02379604,-5,-24,24.51530134,-4,-27,27.29468813,-4,-26,26.30589288,-2,-24,24.08318916,-3,-23,23.19482701,-4,-22,22.36067977,-4,-22,22.36067977,-4,-20,20.39607805,-4,-21,21.37755833,-4,-21,21.37755833,-4,-20,20.39607805,-5,-20,20.61552813,-3,-18,18.24828759,-6,-19,19.92485885,-6,-19,19.92485885,-6,-18,18.97366596,0,0,0,-7,-17,18.38477631,-8,-17,18.78829423,-7,-16,17.4642492,-7,-15,16.55294536,-7,-16,17.4642492,-8,-15,17,-8,-16,17.88854382,-9,-13,15.8113883,-9,-13,15.8113883,-9,-13,15.8113883,-9,-13,15.8113883,-10,-12,15.62049935,-9,-12,15,-9,-12,15,-9,-11,14.2126704,-9,-10,13.45362405,-10,-10,14.14213562,-9,-10,13.45362405,-9,-9,12.72792206,-8,-8,11.3137085,-8,-9,12.04159458,-8,-9,12.04159458,-8,-8,11.3137085,-8,-6,10,-8,-7,10.63014581,-8,-6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
