real_timestamp,TXSpot,R1,I1,Mag1,R2,I2,Mag2,R3,I3,Mag3,R4,I4,Mag4,R5,I5,Mag5,R6,I6,Mag6,R7,I7,Mag7,R8,I8,Mag8,R9,I9,Mag9,R10,I10,Mag10,R11,I11,Mag11,R12,I12,Mag12,R13,I13,Mag13,R14,I14,Mag14,R15,I15,Mag15,R16,I16,Mag16,R17,I17,Mag17,R18,I18,Mag18,R19,I19,Mag19,R20,I20,Mag20,R21,I21,Mag21,R22,I22,Mag22,R23,I23,Mag23,R24,I24,Mag24,R25,I25,Mag25,R26,I26,Mag26,R27,I27,Mag27,R28,I28,Mag28,R29,I29,Mag29,R30,I30,Mag30,R31,I31,Mag31,R32,I32,Mag32,R33,I33,Mag33,R34,I34,Mag34,R35,I35,Mag35,R36,I36,Mag36,R37,I37,Mag37,R38,I38,Mag38,R39,I39,Mag39,R40,I40,Mag40,R41,I41,Mag41,R42,I42,Mag42,R43,I43,Mag43,R44,I44,Mag44,R45,I45,Mag45,R46,I46,Mag46,R47,I47,Mag47,R48,I48,Mag48,R49,I49,Mag49,R50,I50,Mag50,R51,I51,Mag51,R52,I52,Mag52,R53,I53,Mag53,R54,I54,Mag54,R55,I55,Mag55,R56,I56,Mag56,R57,I57,Mag57,R58,I58,Mag58,R59,I59,Mag59,R60,I60,Mag60,R61,I61,Mag61,R62,I62,Mag62,R63,I63,Mag63,R64,I64,Mag64
3.44248,4,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-21,-8,22.47220505,-20,-8,21.54065923,-20,-8,21.54065923,-20,-8,21.54065923,-19,-8,20.61552813,-19,-9,21.02379604,-18,-9,20.1246118,-18,-9,20.1246118,-18,-9,20.1246118,-18,-9,20.1246118,-18,-9,20.1246118,-17,-9,19.23538406,-17,-9,19.23538406,-17,-9,19.23538406,-17,-9,19.23538406,-17,-9,19.23538406,-17,-9,19.23538406,-16,-9,18.35755975,-17,-9,19.23538406,-16,-9,18.35755975,-16,-9,18.35755975,-15,-9,17.49285568,-16,-9,18.35755975,-16,-9,18.35755975,-16,-8,17.88854382,-15,-8,17,0,0,0,-15,-8,17,-16,-7,17.4642492,-15,-7,16.55294536,-15,-7,16.55294536,-16,-7,17.4642492,-15,-7,16.55294536,-16,-6,17.08800749,-16,-6,17.08800749,-15,-6,16.15549442,-16,-6,17.08800749,-17,-5,17.72004515,-17,-5,17.72004515,-17,-5,17.72004515,-17,-5,17.72004515,-18,-5,18.68154169,-18,-5,18.68154169,-18,-4,18.43908891,-19,-5,19.6468827,-19,-5,19.6468827,-19,-5,19.6468827,-19,-5,19.6468827,-19,-5,19.6468827,-19,-5,19.6468827,-20,-5,20.61552813,-20,-5,20.61552813,-20,-5,20.61552813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.44912,4,82,-96,126.2537128,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-18,7,19.31320792,-18,6,18.97366596,-18,6,18.97366596,-19,6,19.92485885,-18,6,18.97366596,-18,5,18.68154169,-18,5,18.68154169,-18,4,18.43908891,-18,4,18.43908891,-17,4,17.4642492,-17,4,17.4642492,-17,4,17.4642492,-17,4,17.4642492,-17,4,17.4642492,-17,3,17.2626765,-16,4,16.4924225,-17,3,17.2626765,-16,4,16.4924225,-17,3,17.2626765,-16,3,16.2788206,-16,3,16.2788206,-16,3,16.2788206,-15,3,15.29705854,-15,4,15.5241747,-15,3,15.29705854,-15,3,15.29705854,0,0,0,-15,3,15.29705854,-15,4,15.5241747,-14,4,14.56021978,-14,4,14.56021978,-15,4,15.5241747,-15,4,15.5241747,-14,4,14.56021978,-14,4,14.56021978,-14,5,14.86606875,-14,5,14.86606875,-14,6,15.23154621,-14,6,15.23154621,-14,6,15.23154621,-15,6,16.15549442,-15,6,16.15549442,-15,7,16.55294536,-15,7,16.55294536,-15,7,16.55294536,-16,7,17.4642492,-16,7,17.4642492,-16,7,17.4642492,-16,7,17.4642492,-16,7,17.4642492,-16,8,17.88854382,-17,8,18.78829423,-17,8,18.78829423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.45562,4,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,19,19.02629759,1,19,19.02629759,1,18,18.02775638,0,18,18,-1,18,18.02775638,0,18,18,-1,17,17.02938637,-1,18,18.02775638,-2,17,17.11724277,-1,17,17.02938637,-1,17,17.02938637,-2,16,16.1245155,-2,17,17.11724277,-2,16,16.1245155,-2,16,16.1245155,-2,16,16.1245155,-2,16,16.1245155,-2,16,16.1245155,-2,15,15.13274595,-2,15,15.13274595,-3,15,15.29705854,-2,15,15.13274595,-3,15,15.29705854,-2,15,15.13274595,-2,15,15.13274595,-2,15,15.13274595,0,0,0,-3,14,14.31782106,-2,14,14.14213562,-2,14,14.14213562,-1,13,13.03840481,-2,14,14.14213562,-1,14,14.03566885,-2,14,14.14213562,-1,14,14.03566885,-2,16,16.1245155,-3,17,17.2626765,-1,15,15.03329638,0,16,16,1,15,15.03329638,1,15,15.03329638,0,15,15,0,16,16,1,16,16.03121954,-1,16,16.03121954,0,16,16,0,17,17,0,17,17,-1,17,17.02938637,0,17,17,0,18,18,0,18,18,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.4634,4,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-21,-5,21.58703314,-21,-5,21.58703314,-20,-6,20.88061302,-21,-6,21.84032967,-20,-6,20.88061302,-19,-6,19.92485885,-19,-7,20.24845673,-19,-6,19.92485885,-18,-7,19.31320792,-18,-7,19.31320792,-19,-7,20.24845673,-18,-7,19.31320792,-18,-7,19.31320792,-18,-7,19.31320792,-18,-7,19.31320792,-18,-7,19.31320792,-17,-7,18.38477631,-16,-7,17.4642492,-17,-8,18.78829423,-16,-8,17.88854382,-17,-7,18.38477631,-16,-8,17.88854382,-16,-7,17.4642492,-16,-7,17.4642492,-16,-7,17.4642492,-16,-7,17.4642492,0,0,0,-16,-6,17.08800749,-15,-6,16.15549442,-16,-6,17.08800749,-15,-6,16.15549442,-16,-6,17.08800749,-16,-6,17.08800749,-16,-5,16.76305461,-16,-5,16.76305461,-16,-5,16.76305461,-16,-4,16.4924225,-17,-4,17.4642492,-17,-4,17.4642492,-18,-4,18.43908891,-18,-4,18.43908891,-18,-4,18.43908891,-18,-4,18.43908891,-18,-4,18.43908891,-19,-5,19.6468827,-19,-4,19.41648784,-19,-4,19.41648784,-19,-5,19.6468827,-19,-5,19.6468827,-20,-5,20.61552813,-20,-4,20.39607805,-20,-4,20.39607805,-20,-5,20.61552813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.4752,4,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,17,-9,19.23538406,16,-8,17.88854382,17,-8,18.78829423,17,-8,18.78829423,16,-7,17.4642492,16,-6,17.08800749,16,-6,17.08800749,16,-6,17.08800749,16,-6,17.08800749,16,-6,17.08800749,16,-6,17.08800749,15,-6,16.15549442,16,-6,17.08800749,15,-5,15.8113883,16,-5,16.76305461,15,-5,15.8113883,15,-4,15.5241747,15,-4,15.5241747,15,-5,15.8113883,15,-4,15.5241747,14,-4,14.56021978,14,-4,14.56021978,15,-4,15.5241747,15,-4,15.5241747,14,-5,14.86606875,15,-5,15.8113883,0,0,0,14,-4,14.56021978,14,-4,14.56021978,14,-4,14.56021978,13,-5,13.92838828,13,-5,13.92838828,13,-5,13.92838828,14,-5,14.86606875,13,-6,14.31782106,13,-6,14.31782106,13,-6,14.31782106,13,-7,14.76482306,13,-7,14.76482306,14,-7,15.65247584,14,-6,15.23154621,15,-7,16.55294536,14,-7,15.65247584,15,-7,16.55294536,15,-8,17,15,-7,16.55294536,15,-8,17,16,-7,17.4642492,15,-7,16.55294536,16,-8,17.88854382,16,-8,17.88854382,16,-8,17.88854382,16,-8,17.88854382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.49422,4,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-2,-20,20.09975124,-2,-19,19.10497317,-2,-19,19.10497317,-2,-19,19.10497317,-1,-19,19.02629759,-1,-19,19.02629759,-1,-18,18.02775638,-1,-18,18.02775638,-1,-18,18.02775638,-1,-18,18.02775638,0,-18,18,-1,-17,17.02938637,-1,-18,18.02775638,-1,-19,19.02629759,0,-17,17,-1,-17,17.02938637,-1,-17,17.02938637,0,-16,16,-2,-17,17.11724277,-1,-17,17.02938637,0,-17,17,-1,-18,18.02775638,1,-17,17.02938637,-1,-16,16.03121954,-1,-16,16.03121954,0,-16,16,0,0,0,-1,-16,16.03121954,-2,-16,16.1245155,-2,-17,17.11724277,-2,-16,16.1245155,-2,-15,15.13274595,-1,-17,17.02938637,-2,-15,15.13274595,-2,-16,16.1245155,-2,-15,15.13274595,-3,-16,16.2788206,-4,-16,16.4924225,-3,-15,15.29705854,-4,-16,16.4924225,-5,-16,16.76305461,-5,-16,16.76305461,-5,-17,17.72004515,-5,-17,17.72004515,-5,-17,17.72004515,-5,-18,18.68154169,-6,-17,18.02775638,-6,-18,18.97366596,-6,-17,18.02775638,-6,-18,18.97366596,-6,-18,18.97366596,-5,-18,18.68154169,-5,-18,18.68154169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.50761,4,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-8,7,10.63014581,-9,7,11.40175425,-9,7,11.40175425,-9,7,11.40175425,-9,7,11.40175425,-9,6,10.81665383,-9,6,10.81665383,-9,6,10.81665383,-9,6,10.81665383,-8,5,9.433981132,-9,6,10.81665383,-9,6,10.81665383,-9,6,10.81665383,-9,6,10.81665383,-10,5,11.18033989,-9,5,10.29563014,-9,5,10.29563014,-9,5,10.29563014,-9,4,9.848857802,-9,4,9.848857802,-9,5,10.29563014,-9,5,10.29563014,-9,5,10.29563014,-9,5,10.29563014,-9,5,10.29563014,-9,5,10.29563014,0,0,0,-9,5,10.29563014,-8,4,8.94427191,-8,5,9.433981132,-8,5,9.433981132,-8,5,9.433981132,-9,5,10.29563014,-9,4,9.848857802,-7,4,8.062257748,-7,5,8.602325267,-7,4,8.062257748,-8,5,9.433981132,-7,6,9.219544457,-8,6,10,-9,7,11.40175425,-8,6,10,-8,6,10,-8,6,10,-8,7,10.63014581,-9,7,11.40175425,-8,6,10,-9,6,10.81665383,-9,6,10.81665383,-8,7,10.63014581,-8,7,10.63014581,-9,7,11.40175425,-9,7,11.40175425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.52976,4,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,-10,13.45362405,15,-9,17.49285568,10,-12,15.62049935,11,-12,16.2788206,10,-10,14.14213562,12,-9,15,12,-9,15,12,-10,15.62049935,12,-8,14.4222051,12,-8,14.4222051,12,-8,14.4222051,12,-8,14.4222051,12,-8,14.4222051,12,-8,14.4222051,12,-7,13.89244399,12,-7,13.89244399,12,-7,13.89244399,11,-7,13.03840481,12,-7,13.89244399,12,-7,13.89244399,12,-7,13.89244399,12,-7,13.89244399,11,-6,12.52996409,11,-7,13.03840481,11,-7,13.03840481,11,-7,13.03840481,0,0,0,11,-7,13.03840481,11,-6,12.52996409,11,-7,13.03840481,10,-7,12.20655562,11,-7,13.03840481,11,-7,13.03840481,10,-7,12.20655562,10,-7,12.20655562,10,-7,12.20655562,10,-8,12.80624847,10,-8,12.80624847,10,-8,12.80624847,10,-8,12.80624847,10,-9,13.45362405,10,-8,12.80624847,11,-9,14.2126704,10,-9,13.45362405,11,-9,14.2126704,11,-9,14.2126704,10,-9,13.45362405,11,-9,14.2126704,11,-9,14.2126704,11,-10,14.86606875,11,-10,14.86606875,12,-10,15.62049935,12,-10,15.62049935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.54138,4,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,-14,16.64331698,10,-14,17.20465053,9,-14,16.64331698,10,-13,16.40121947,10,-13,16.40121947,10,-12,15.62049935,10,-12,15.62049935,10,-12,15.62049935,10,-11,14.86606875,10,-11,14.86606875,10,-12,15.62049935,10,-11,14.86606875,10,-11,14.86606875,10,-11,14.86606875,10,-10,14.14213562,11,-11,15.55634919,11,-10,14.86606875,10,-9,13.45362405,10,-10,14.14213562,11,-10,14.86606875,11,-9,14.2126704,10,-9,13.45362405,10,-9,13.45362405,10,-9,13.45362405,10,-9,13.45362405,10,-9,13.45362405,0,0,0,10,-9,13.45362405,9,-9,12.72792206,10,-9,13.45362405,9,-9,12.72792206,9,-9,12.72792206,9,-10,13.45362405,9,-9,12.72792206,8,-9,12.04159458,9,-10,13.45362405,8,-10,12.80624847,8,-11,13.60147051,8,-10,12.80624847,8,-10,12.80624847,8,-11,13.60147051,8,-10,12.80624847,9,-11,14.2126704,9,-12,15,9,-12,15,9,-12,15,8,-12,14.4222051,9,-12,15,9,-11,14.2126704,9,-12,15,9,-13,15.8113883,9,-12,15,9,-13,15.8113883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.54757,4,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,12,13,5,13,13.92838828,5,12,13,5,13,13.92838828,4,12,12.64911064,4,12,12.64911064,3,12,12.36931688,3,11,11.40175425,3,12,12.36931688,2,11,11.18033989,3,12,12.36931688,3,12,12.36931688,3,12,12.36931688,2,11,11.18033989,2,12,12.16552506,3,11,11.40175425,2,11,11.18033989,2,11,11.18033989,2,12,12.16552506,1,11,11.04536102,1,11,11.04536102,2,10,10.19803903,2,10,10.19803903,2,10,10.19803903,2,11,11.18033989,2,10,10.19803903,0,0,0,2,10,10.19803903,1,10,10.04987562,3,11,11.40175425,2,9,9.219544457,3,11,11.40175425,2,9,9.219544457,1,10,10.04987562,3,9,9.486832981,0,11,11,2,10,10.19803903,4,9,9.848857802,4,9,9.848857802,3,9,9.486832981,4,10,10.77032961,4,9,9.848857802,4,11,11.70469991,4,10,10.77032961,4,10,10.77032961,4,11,11.70469991,4,10,10.77032961,4,10,10.77032961,4,11,11.70469991,5,10,11.18033989,5,11,12.08304597,5,11,12.08304597,5,11,12.08304597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.55585,4,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,-11,15.55634919,11,-11,15.55634919,11,-11,15.55634919,11,-11,15.55634919,11,-10,14.86606875,11,-10,14.86606875,11,-10,14.86606875,11,-9,14.2126704,11,-9,14.2126704,11,-9,14.2126704,11,-9,14.2126704,12,-9,15,11,-9,14.2126704,11,-9,14.2126704,11,-9,14.2126704,11,-8,13.60147051,11,-8,13.60147051,10,-8,12.80624847,11,-8,13.60147051,11,-8,13.60147051,11,-7,13.03840481,11,-7,13.03840481,10,-7,12.20655562,10,-8,12.80624847,10,-8,12.80624847,10,-8,12.80624847,0,0,0,10,-7,12.20655562,9,-8,12.04159458,9,-8,12.04159458,9,-8,12.04159458,9,-8,12.04159458,9,-8,12.04159458,9,-8,12.04159458,9,-8,12.04159458,9,-8,12.04159458,8,-8,11.3137085,9,-9,12.72792206,8,-9,12.04159458,9,-9,12.72792206,9,-10,13.45362405,9,-10,13.45362405,9,-10,13.45362405,9,-10,13.45362405,9,-11,14.2126704,9,-10,13.45362405,9,-10,13.45362405,10,-10,14.14213562,10,-11,14.86606875,10,-11,14.86606875,10,-12,15.62049935,10,-11,14.86606875,10,-11,14.86606875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.56735,4,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,-7,15.65247584,14,-7,15.65247584,13,-6,14.31782106,14,-7,15.65247584,14,-6,15.23154621,13,-5,13.92838828,13,-5,13.92838828,13,-5,13.92838828,13,-5,13.92838828,13,-5,13.92838828,13,-5,13.92838828,12,-5,13,13,-5,13.92838828,13,-5,13.92838828,13,-5,13.92838828,12,-4,12.64911064,12,-4,12.64911064,11,-4,11.70469991,12,-4,12.64911064,12,-4,12.64911064,12,-4,12.64911064,13,-5,13.92838828,11,-4,11.70469991,11,-4,11.70469991,11,-5,12.08304597,12,-4,12.64911064,0,0,0,11,-5,12.08304597,10,-5,11.18033989,10,-5,11.18033989,10,-6,11.66190379,10,-5,11.18033989,10,-5,11.18033989,10,-5,11.18033989,10,-6,11.66190379,10,-6,11.66190379,10,-6,11.66190379,10,-7,12.20655562,10,-7,12.20655562,10,-7,12.20655562,10,-8,12.80624847,10,-9,13.45362405,11,-9,14.2126704,11,-9,14.2126704,10,-9,13.45362405,11,-8,13.60147051,10,-9,13.45362405,11,-8,13.60147051,11,-9,14.2126704,11,-9,14.2126704,11,-10,14.86606875,11,-9,14.2126704,11,-9,14.2126704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.57341,4,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-6,16,17.08800749,-7,16,17.4642492,-7,15,16.55294536,-7,15,16.55294536,-7,14,15.65247584,-7,14,15.65247584,-7,14,15.65247584,-8,14,16.1245155,-8,13,15.26433752,-7,13,14.76482306,-8,13,15.26433752,-7,13,14.76482306,-8,13,15.26433752,-8,13,15.26433752,-7,13,14.76482306,-8,12,14.4222051,-8,12,14.4222051,-8,11,13.60147051,-8,12,14.4222051,-7,12,13.89244399,-8,11,13.60147051,-7,11,13.03840481,-7,11,13.03840481,-7,11,13.03840481,-6,11,12.52996409,-7,11,13.03840481,0,0,0,-7,11,13.03840481,-6,11,12.52996409,-6,11,12.52996409,-6,11,12.52996409,-6,11,12.52996409,-5,11,12.08304597,-6,11,12.52996409,-5,11,12.08304597,-5,11,12.08304597,-5,11,12.08304597,-5,12,13,-5,12,13,-5,13,13.92838828,-4,13,13.60147051,-5,12,13,-5,13,13.92838828,-4,13,13.60147051,-4,13,13.60147051,-4,14,14.56021978,-4,13,13.60147051,-4,14,14.56021978,-5,14,14.86606875,-4,14,14.56021978,-4,15,15.5241747,-5,14,14.86606875,-5,15,15.8113883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.58721,4,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-2,-23,23.08679276,-2,-23,23.08679276,-1,-22,22.02271555,-1,-23,23.02172887,0,-22,22,0,-22,22,1,-21,21.02379604,1,-21,21.02379604,1,-21,21.02379604,1,-21,21.02379604,1,-21,21.02379604,1,-21,21.02379604,1,-21,21.02379604,1,-20,20.02498439,2,-20,20.09975124,1,-19,19.02629759,1,-20,20.02498439,2,-19,19.10497317,2,-19,19.10497317,2,-19,19.10497317,2,-19,19.10497317,2,-18,18.11077028,2,-18,18.11077028,1,-18,18.02775638,1,-18,18.02775638,1,-18,18.02775638,0,0,0,1,-18,18.02775638,0,-17,17,0,-18,18,0,-17,17,0,-18,18,0,-18,18,0,-18,18,-2,-18,18.11077028,-1,-18,18.02775638,-2,-18,18.11077028,-2,-18,18.11077028,-3,-17,17.2626765,-3,-18,18.24828759,-3,-19,19.23538406,-2,-19,19.10497317,-3,-19,19.23538406,-3,-20,20.22374842,-3,-20,20.22374842,-3,-21,21.21320344,-3,-20,20.22374842,-3,-21,21.21320344,-3,-21,21.21320344,-4,-21,21.37755833,-4,-22,22.36067977,-3,-21,21.21320344,-3,-22,22.20360331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.5935,4,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,17,2,17.11724277,16,3,16.2788206,16,3,16.2788206,16,3,16.2788206,15,3,15.29705854,16,4,16.4924225,15,4,15.5241747,15,4,15.5241747,14,4,14.56021978,14,4,14.56021978,14,4,14.56021978,14,4,14.56021978,14,4,14.56021978,14,4,14.56021978,13,4,13.60147051,13,4,13.60147051,13,5,13.92838828,12,4,12.64911064,13,4,13.60147051,13,4,13.60147051,12,4,12.64911064,12,4,12.64911064,12,4,12.64911064,12,4,12.64911064,12,4,12.64911064,13,3,13.34166406,0,0,0,12,3,12.36931688,12,3,12.36931688,12,3,12.36931688,11,2,11.18033989,12,2,12.16552506,12,3,12.36931688,12,2,12.16552506,12,2,12.16552506,13,2,13.15294644,12,1,12.04159458,13,1,13.03840481,13,1,13.03840481,13,1,13.03840481,14,1,14.03566885,13,1,13.03840481,14,1,14.03566885,14,1,14.03566885,15,1,15.03329638,15,1,15.03329638,15,1,15.03329638,15,1,15.03329638,15,1,15.03329638,15,1,15.03329638,16,1,16.03121954,16,1,16.03121954,16,1,16.03121954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.60374,4,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,-17,18.78829423,9,-17,19.23538406,8,-16,17.88854382,9,-17,19.23538406,9,-15,17.49285568,9,-16,18.35755975,9,-15,17.49285568,9,-15,17.49285568,10,-14,17.20465053,9,-15,17.49285568,9,-15,17.49285568,10,-15,18.02775638,10,-14,17.20465053,9,-14,16.64331698,10,-14,17.20465053,10,-14,17.20465053,10,-13,16.40121947,9,-12,15,10,-14,17.20465053,10,-13,16.40121947,9,-13,15.8113883,10,-13,16.40121947,9,-12,15,9,-12,15,9,-13,15.8113883,9,-13,15.8113883,0,0,0,9,-13,15.8113883,8,-12,14.4222051,9,-13,15.8113883,8,-12,14.4222051,8,-13,15.26433752,8,-13,15.26433752,8,-13,15.26433752,7,-13,14.76482306,7,-13,14.76482306,7,-13,14.76482306,7,-14,15.65247584,7,-14,15.65247584,7,-14,15.65247584,7,-15,16.55294536,7,-15,16.55294536,7,-16,17.4642492,7,-15,16.55294536,8,-16,17.88854382,8,-16,17.88854382,7,-16,17.4642492,8,-16,17.88854382,8,-17,18.78829423,8,-17,18.78829423,8,-17,18.78829423,9,-17,19.23538406,9,-17,19.23538406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.61299,4,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,14,15.23154621,6,13,14.31782106,5,14,14.86606875,5,14,14.86606875,5,14,14.86606875,5,14,14.86606875,4,14,14.56021978,4,13,13.60147051,3,13,13.34166406,4,13,13.60147051,4,13,13.60147051,3,13,13.34166406,4,13,13.60147051,3,13,13.34166406,3,13,13.34166406,3,13,13.34166406,3,13,13.34166406,3,12,12.36931688,2,13,13.15294644,2,13,13.15294644,2,12,12.16552506,2,12,12.16552506,2,12,12.16552506,3,12,12.36931688,3,12,12.36931688,3,12,12.36931688,0,0,0,2,12,12.16552506,2,12,12.16552506,3,12,12.36931688,3,11,11.40175425,3,12,12.36931688,3,12,12.36931688,3,12,12.36931688,3,12,12.36931688,3,12,12.36931688,4,11,11.70469991,4,12,12.64911064,4,12,12.64911064,5,12,13,5,13,13.92838828,4,12,12.64911064,4,13,13.60147051,5,13,13.92838828,5,13,13.92838828,4,14,14.56021978,4,13,13.60147051,5,14,14.86606875,4,14,14.56021978,5,14,14.86606875,6,14,15.23154621,5,14,14.86606875,5,15,15.8113883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.62115,4,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-1,-22,22.02271555,0,-22,22,0,-22,22,0,-22,22,1,-21,21.02379604,1,-21,21.02379604,1,-20,20.02498439,2,-20,20.09975124,1,-20,20.02498439,2,-20,20.09975124,2,-20,20.09975124,2,-19,19.10497317,3,-20,20.22374842,2,-20,20.09975124,2,-19,19.10497317,2,-19,19.10497317,3,-19,19.23538406,3,-19,19.23538406,2,-19,19.10497317,2,-18,18.11077028,2,-18,18.11077028,2,-18,18.11077028,3,-17,17.2626765,2,-18,18.11077028,2,-18,18.11077028,2,-18,18.11077028,0,0,0,2,-18,18.11077028,1,-17,17.02938637,1,-17,17.02938637,1,-17,17.02938637,1,-18,18.02775638,1,-18,18.02775638,0,-17,17,0,-18,18,0,-18,18,-1,-18,18.02775638,-1,-18,18.02775638,-1,-18,18.02775638,-1,-18,18.02775638,-2,-18,18.11077028,-2,-19,19.10497317,-2,-19,19.10497317,-2,-20,20.09975124,-1,-20,20.02498439,-2,-20,20.09975124,-2,-20,20.09975124,-2,-20,20.09975124,-3,-20,20.22374842,-1,-21,21.02379604,-2,-21,21.09502311,-2,-21,21.09502311,-2,-21,21.09502311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.63238,4,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,16,6,17.08800749,15,6,16.15549442,15,6,16.15549442,15,6,16.15549442,15,6,16.15549442,15,6,16.15549442,15,6,16.15549442,13,7,14.76482306,14,6,15.23154621,14,7,15.65247584,13,7,14.76482306,13,7,14.76482306,13,7,14.76482306,13,7,14.76482306,12,7,13.89244399,12,7,13.89244399,12,7,13.89244399,13,7,14.76482306,12,7,13.89244399,12,7,13.89244399,12,7,13.89244399,12,6,13.41640786,11,7,13.03840481,11,7,13.03840481,12,7,13.89244399,12,7,13.89244399,0,0,0,11,6,12.52996409,11,6,12.52996409,11,6,12.52996409,11,6,12.52996409,12,6,13.41640786,12,6,13.41640786,12,5,13,11,5,12.08304597,12,5,13,12,5,13,12,5,13,12,5,13,12,5,13,13,5,13.92838828,12,5,13,13,4,13.60147051,14,5,14.86606875,14,5,14.86606875,14,5,14.86606875,14,4,14.56021978,14,5,14.86606875,14,5,14.86606875,14,5,14.86606875,15,5,15.8113883,14,5,14.86606875,14,5,14.86606875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.64218,4,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,17,-4,17.4642492,16,-3,16.2788206,16,-3,16.2788206,16,-3,16.2788206,16,-3,16.2788206,16,-2,16.1245155,16,-2,16.1245155,15,-1,15.03329638,16,-2,16.1245155,16,-1,16.03121954,15,-1,15.03329638,15,-1,15.03329638,15,-1,15.03329638,15,-1,15.03329638,15,0,15,15,-1,15.03329638,15,-1,15.03329638,14,-1,14.03566885,14,0,14,14,0,14,14,0,14,14,0,14,13,0,13,13,-1,13.03840481,13,0,13,13,-1,13.03840481,0,0,0,13,0,13,13,-1,13.03840481,13,-1,13.03840481,13,-1,13.03840481,13,-2,13.15294644,13,-1,13.03840481,13,-2,13.15294644,13,-2,13.15294644,13,-1,13.03840481,12,-2,12.16552506,13,-3,13.34166406,13,-3,13.34166406,13,-3,13.34166406,13,-3,13.34166406,13,-3,13.34166406,14,-3,14.31782106,14,-3,14.31782106,15,-4,15.5241747,14,-3,14.31782106,14,-3,14.31782106,15,-3,15.29705854,15,-3,15.29705854,15,-3,15.29705854,15,-4,15.5241747,15,-4,15.5241747,15,-4,15.5241747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
