real_timestamp,Zone,R1,I1,Mag1,R2,I2,Mag2,R3,I3,Mag3,R4,I4,Mag4,R5,I5,Mag5,R6,I6,Mag6,R7,I7,Mag7,R8,I8,Mag8,R9,I9,Mag9,R10,I10,Mag10,R11,I11,Mag11,R12,I12,Mag12,R13,I13,Mag13,R14,I14,Mag14,R15,I15,Mag15,R16,I16,Mag16,R17,I17,Mag17,R18,I18,Mag18,R19,I19,Mag19,R20,I20,Mag20,R21,I21,Mag21,R22,I22,Mag22,R23,I23,Mag23,R24,I24,Mag24,R25,I25,Mag25,R26,I26,Mag26,R27,I27,Mag27,R28,I28,Mag28,R29,I29,Mag29,R30,I30,Mag30,R31,I31,Mag31,R32,I32,Mag32,R33,I33,Mag33,R34,I34,Mag34,R35,I35,Mag35,R36,I36,Mag36,R37,I37,Mag37,R38,I38,Mag38,R39,I39,Mag39,R40,I40,Mag40,R41,I41,Mag41,R42,I42,Mag42,R43,I43,Mag43,R44,I44,Mag44,R45,I45,Mag45,R46,I46,Mag46,R47,I47,Mag47,R48,I48,Mag48,R49,I49,Mag49,R50,I50,Mag50,R51,I51,Mag51,R52,I52,Mag52,R53,I53,Mag53,R54,I54,Mag54,R55,I55,Mag55,R56,I56,Mag56,R57,I57,Mag57,R58,I58,Mag58,R59,I59,Mag59,R60,I60,Mag60,R61,I61,Mag61,R62,I62,Mag62,R63,I63,Mag63,R64,I64,Mag64
6.34565,3,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,-5,11.18033989,10,-5,11.18033989,11,-4,11.70469991,12,-5,13,12,-4,12.64911064,12,-3,12.36931688,13,-2,13.15294644,14,-1,14.03566885,13,-1,13.03840481,13,-1,13.03840481,13,-1,13.03840481,13,0,13,12,0,12,12,0,12,11,1,11.04536102,11,1,11.04536102,10,1,10.04987562,10,0,10,9,0,9,9,0,9,9,0,9,9,-1,9.055385138,8,-1,8.062257748,8,-2,8.246211251,8,-2,8.246211251,8,-3,8.544003745,0,0,0,8,-3,8.544003745,8,-3,8.544003745,7,-4,8.062257748,7,-4,8.062257748,7,-4,8.062257748,7,-5,8.602325267,7,-5,8.602325267,7,-5,8.602325267,7,-6,9.219544457,7,-7,9.899494937,6,-7,9.219544457,6,-7,9.219544457,5,-8,9.433981132,6,-8,10,6,-10,11.66190379,6,-10,11.66190379,6,-11,12.52996409,6,-11,12.52996409,7,-12,13.89244399,7,-12,13.89244399,8,-13,15.26433752,8,-13,15.26433752,8,-13,15.26433752,8,-14,16.1245155,9,-14,16.64331698,9,-14,16.64331698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.35878,3,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,-3,12.36931688,13,-4,13.60147051,11,-4,11.70469991,13,-2,13.15294644,16,-2,16.1245155,14,-3,14.31782106,15,1,15.03329638,15,1,15.03329638,15,2,15.13274595,15,2,15.13274595,15,3,15.29705854,15,3,15.29705854,14,3,14.31782106,14,4,14.56021978,13,3,13.34166406,12,3,12.36931688,11,3,11.40175425,11,2,11.18033989,10,2,10.19803903,10,2,10.19803903,10,2,10.19803903,11,0,11,10,0,10,10,0,10,10,-1,10.04987562,10,-1,10.04987562,0,0,0,9,-2,9.219544457,9,-2,9.219544457,9,-4,9.848857802,9,-4,9.848857802,8,-4,8.94427191,8,-5,9.433981132,8,-5,9.433981132,8,-6,10,8,-6,10,7,-7,9.899494937,7,-8,10.63014581,7,-8,10.63014581,7,-7,9.899494937,7,-9,11.40175425,7,-11,13.03840481,7,-13,14.76482306,7,-13,14.76482306,7,-12,13.89244399,7,-12,13.89244399,7,-14,15.65247584,10,-15,18.02775638,8,-13,15.26433752,8,-17,18.78829423,8,-16,17.88854382,11,-16,19.41648784,10,-14,17.20465053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.3648,3,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-10,-8,12.80624847,-10,-10,14.14213562,-10,-9,13.45362405,-11,-10,14.86606875,-10,-11,14.86606875,-10,-11,14.86606875,-9,-12,15,-8,-12,14.4222051,-8,-13,15.26433752,-8,-13,15.26433752,-7,-13,14.76482306,-7,-12,13.89244399,-7,-13,14.76482306,-6,-12,13.41640786,-5,-12,13,-5,-11,12.08304597,-5,-11,12.08304597,-5,-10,11.18033989,-5,-9,10.29563014,-5,-9,10.29563014,-5,-8,9.433981132,-6,-8,10,-5,-7,8.602325267,-7,-8,10.63014581,-7,-7,9.899494937,-7,-7,9.899494937,0,0,0,-7,-6,9.219544457,-7,-6,9.219544457,-8,-6,10,-8,-5,9.433981132,-8,-5,9.433981132,-8,-4,8.94427191,-9,-4,9.848857802,-9,-3,9.486832981,-9,-3,9.486832981,-9,-2,9.219544457,-10,-1,10.04987562,-10,-2,10.19803903,-11,-1,11.04536102,-11,0,11,-11,0,11,-13,0,13,-12,1,12.04159458,-13,1,13.03840481,-14,1,14.03566885,-14,1,14.03566885,-15,1,15.03329638,-16,1,16.03121954,-16,1,16.03121954,-17,2,17.11724277,-17,1,17.02938637,-18,1,18.02775638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.39288,3,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,2,9.219544457,11,6,12.52996409,11,5,12.08304597,11,4,11.70469991,12,5,13,11,6,12.52996409,10,7,12.20655562,10,8,12.80624847,10,8,12.80624847,9,7,11.40175425,9,8,12.04159458,9,8,12.04159458,8,8,11.3137085,7,7,9.899494937,7,7,9.899494937,6,8,10,6,7,9.219544457,5,6,7.810249676,6,6,8.485281374,5,5,7.071067812,5,5,7.071067812,5,4,6.403124237,5,4,6.403124237,6,3,6.708203932,6,3,6.708203932,6,2,6.32455532,0,0,0,6,1,6.08276253,6,1,6.08276253,6,1,6.08276253,6,0,6,6,0,6,7,-1,7.071067812,7,-1,7.071067812,7,-2,7.280109889,7,-2,7.280109889,6,-3,6.708203932,7,-4,8.062257748,7,-4,8.062257748,7,-4,8.062257748,7,-5,8.602325267,8,-5,9.433981132,8,-6,10,9,-7,11.40175425,9,-7,11.40175425,10,-8,12.80624847,9,-8,12.04159458,10,-8,12.80624847,11,-8,13.60147051,11,-9,14.2126704,11,-10,14.86606875,12,-9,15,12,-9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.39837,3,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,8,9.433981132,6,9,10.81665383,7,10,12.20655562,7,12,13.89244399,3,13,13.34166406,5,16,16.76305461,3,13,13.34166406,3,15,15.29705854,2,14,14.14213562,4,14,14.56021978,2,13,13.15294644,1,14,14.03566885,1,12,12.04159458,0,13,13,1,12,12.04159458,0,11,11,0,10,10,1,9,9.055385138,2,9,9.219544457,2,9,9.219544457,2,7,7.280109889,2,7,7.280109889,2,7,7.280109889,3,5,5.830951895,4,7,8.062257748,4,7,8.062257748,0,0,0,5,5,7.071067812,5,4,6.403124237,5,5,7.071067812,6,5,7.810249676,7,3,7.615773106,7,3,7.615773106,8,2,8.246211251,10,4,10.77032961,5,3,5.830951895,4,-2,4.472135955,11,2,11.18033989,9,0,9,9,0,9,10,-3,10.44030651,10,-2,10.19803903,11,-3,11.40175425,11,-2,11.18033989,12,-4,12.64911064,14,-3,14.31782106,13,-4,13.60147051,14,-5,14.86606875,15,-5,15.8113883,15,-6,16.15549442,15,-6,16.15549442,16,-6,17.08800749,16,-6,17.08800749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.40451,3,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-7,14,15.65247584,-6,11,12.52996409,-6,13,14.31782106,-5,11,12.08304597,-9,15,17.49285568,-6,14,15.23154621,-8,12,14.4222051,-10,12,15.62049935,-9,12,15,-10,11,14.86606875,-10,9,13.45362405,-11,9,14.2126704,-9,8,12.04159458,-9,8,12.04159458,-9,8,12.04159458,-10,6,11.66190379,-8,6,10,-9,6,10.81665383,-8,6,10,-7,5,8.602325267,-6,6,8.485281374,-5,5,7.071067812,-5,6,7.810249676,-4,6,7.211102551,-3,6,6.708203932,-3,6,6.708203932,0,0,0,-2,6,6.32455532,-3,7,7.615773106,-2,7,7.280109889,0,7,7,0,7,7,-1,7,7.071067812,1,7,7.071067812,0,6,6,4,13,13.60147051,2,8,8.246211251,3,7,7.615773106,4,7,8.062257748,5,8,9.433981132,5,9,10.29563014,4,8,8.94427191,5,9,10.29563014,7,9,11.40175425,8,9,12.04159458,6,10,11.66190379,8,11,13.60147051,7,11,13.03840481,8,12,14.4222051,8,13,15.26433752,9,13,15.8113883,9,14,16.64331698,8,14,16.1245155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.42768,3,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,-3,10.44030651,11,-3,11.40175425,12,-2,12.16552506,12,-2,12.16552506,12,-2,12.16552506,12,-1,12.04159458,12,-1,12.04159458,12,0,12,12,0,12,11,1,11.04536102,11,1,11.04536102,11,1,11.04536102,10,2,10.19803903,10,2,10.19803903,9,2,9.219544457,8,2,8.246211251,8,1,8.062257748,7,1,7.071067812,7,0,7,7,0,7,6,0,6,6,-1,6.08276253,5,-2,5.385164807,5,-2,5.385164807,5,-2,5.385164807,5,-3,5.830951895,0,0,0,5,-3,5.830951895,5,-4,6.403124237,5,-4,6.403124237,4,-5,6.403124237,4,-5,6.403124237,4,-5,6.403124237,4,-5,6.403124237,3,-6,6.708203932,3,-6,6.708203932,3,-6,6.708203932,3,-7,7.615773106,2,-7,7.280109889,2,-8,8.246211251,2,-8,8.246211251,2,-9,9.219544457,2,-10,10.19803903,2,-10,10.19803903,2,-11,11.18033989,2,-11,11.18033989,2,-12,12.16552506,2,-12,12.16552506,2,-13,13.15294644,2,-13,13.15294644,2,-14,14.14213562,4,-14,14.56021978,4,-14,14.56021978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.43341,3,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,-12,13,3,-13,13.34166406,4,-13,13.60147051,5,-13,13.92838828,5,-13,13.92838828,5,-13,13.92838828,6,-13,14.31782106,7,-12,13.89244399,7,-12,13.89244399,8,-11,13.60147051,8,-11,13.60147051,8,-10,12.80624847,7,-9,11.40175425,7,-8,10.63014581,6,-8,10,6,-8,10,6,-8,10,5,-6,7.810249676,4,-6,7.211102551,4,-7,8.062257748,3,-6,6.708203932,3,-7,7.615773106,2,-7,7.280109889,2,-7,7.280109889,1,-7,7.071067812,1,-8,8.062257748,0,0,0,0,-7,7,0,-7,7,-1,-8,8.062257748,-1,-7,7.071067812,-1,-8,8.062257748,-2,-8,8.246211251,-2,-8,8.246211251,-3,-7,7.615773106,-3,-8,8.544003745,-3,-7,7.615773106,-4,-8,8.94427191,-4,-8,8.94427191,-5,-8,9.433981132,-6,-8,10,-6,-8,10,-7,-9,11.40175425,-7,-9,11.40175425,-8,-10,12.80624847,-8,-10,12.80624847,-8,-10,12.80624847,-9,-12,15,-9,-11,14.2126704,-9,-12,15,-10,-13,16.40121947,-9,-14,16.64331698,-9,-14,16.64331698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.4415,3,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-10,9,13.45362405,-10,9,13.45362405,-10,9,13.45362405,-11,10,14.86606875,-12,9,15,-12,8,14.4222051,-12,7,13.89244399,-13,6,14.31782106,-13,6,14.31782106,-12,5,13,-13,6,14.31782106,-12,6,13.41640786,-12,4,12.64911064,-11,4,11.70469991,-10,3,10.44030651,-12,4,12.64911064,-10,4,10.77032961,-9,2,9.219544457,-8,3,8.544003745,-8,3,8.544003745,-8,3,8.544003745,-7,4,8.062257748,-6,4,7.211102551,-6,5,7.810249676,-6,5,7.810249676,-5,6,7.810249676,0,0,0,-5,7,8.602325267,-4,6,7.211102551,-4,7,8.062257748,-3,7,7.615773106,-3,7,7.615773106,-2,7,7.280109889,-3,8,8.544003745,-4,6,7.211102551,0,11,11,-1,10,10.04987562,-2,8,8.246211251,0,8,8,1,10,10.04987562,1,9,9.055385138,0,11,11,1,11,11.04536102,1,11,11.04536102,1,11,11.04536102,2,12,12.16552506,1,12,12.04159458,1,14,14.03566885,1,13,13.03840481,1,14,14.03566885,2,15,15.13274595,1,16,16.03121954,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.46717,3,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-10,7,12.20655562,-10,4,10.77032961,-14,4,14.56021978,-13,5,13.92838828,-13,4,13.60147051,-14,4,14.56021978,-13,3,13.34166406,-13,3,13.34166406,-13,2,13.15294644,-13,2,13.15294644,-13,1,13.03840481,-12,2,12.16552506,-12,1,12.04159458,-11,1,11.04536102,-11,0,11,-11,1,11.04536102,-10,1,10.04987562,-9,2,9.219544457,-9,1,9.055385138,-8,2,8.246211251,-8,2,8.246211251,-8,2,8.246211251,-7,3,7.615773106,-7,3,7.615773106,-6,4,7.211102551,-7,5,8.602325267,0,0,0,-6,5,7.810249676,-6,5,7.810249676,-5,6,7.810249676,-5,6,7.810249676,-5,6,7.810249676,-5,6,7.810249676,-4,7,8.062257748,-4,7,8.062257748,-4,7,8.062257748,-4,8,8.94427191,-3,8,8.544003745,-2,9,9.219544457,-2,9,9.219544457,-1,9,9.055385138,-2,10,10.19803903,-2,10,10.19803903,-1,10,10.04987562,-1,11,11.04536102,-1,12,12.04159458,-1,12,12.04159458,-1,13,13.03840481,-1,13,13.03840481,-1,14,14.03566885,-1,14,14.03566885,-2,15,15.13274595,-2,15,15.13274595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.47317,3,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,12,15,2,13,13.15294644,6,11,12.52996409,4,11,11.70469991,3,14,14.31782106,3,14,14.31782106,3,14,14.31782106,3,14,14.31782106,1,14,14.03566885,2,13,13.15294644,2,13,13.15294644,1,12,12.04159458,1,12,12.04159458,1,11,11.04536102,1,11,11.04536102,1,10,10.04987562,0,9,9,1,9,9.055385138,2,8,8.246211251,2,8,8.246211251,3,7,7.615773106,3,7,7.615773106,3,7,7.615773106,4,6,7.211102551,4,6,7.211102551,4,6,7.211102551,0,0,0,5,6,7.810249676,6,5,7.810249676,6,5,7.810249676,6,4,7.211102551,7,4,8.062257748,7,4,8.062257748,7,4,8.062257748,7,3,7.615773106,8,3,8.544003745,8,2,8.246211251,9,1,9.055385138,9,1,9.055385138,9,1,9.055385138,10,0,10,10,0,10,11,-1,11.04536102,12,-1,12.04159458,12,0,12,13,-1,13.03840481,13,-1,13.03840481,14,-1,14.03566885,14,-1,14.03566885,15,-1,15.03329638,15,-2,15.13274595,16,-1,16.03121954,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.48319,3,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-4,-13,13.60147051,-3,-14,14.31782106,-4,-14,14.56021978,-3,-14,14.31782106,-3,-15,15.29705854,-2,-15,15.13274595,-1,-15,15.03329638,0,-15,15,0,-15,15,1,-15,15.03329638,1,-15,15.03329638,1,-14,14.03566885,1,-13,13.03840481,1,-13,13.03840481,1,-12,12.04159458,1,-12,12.04159458,1,-11,11.04536102,0,-10,10,0,-11,11,0,-10,10,-1,-10,10.04987562,-1,-10,10.04987562,-2,-9,9.219544457,-3,-9,9.486832981,-2,-9,9.219544457,-3,-8,8.544003745,0,0,0,-3,-8,8.544003745,-5,-8,9.433981132,-4,-8,8.94427191,-5,-8,9.433981132,-5,-8,9.433981132,-6,-8,10,-6,-7,9.219544457,-6,-7,9.219544457,-6,-6,8.485281374,-7,-7,9.899494937,-8,-6,10,-8,-6,10,-9,-6,10.81665383,-10,-6,11.66190379,-10,-6,11.66190379,-11,-5,12.08304597,-11,-6,12.52996409,-12,-6,13.41640786,-12,-6,13.41640786,-13,-6,14.31782106,-13,-7,14.76482306,-14,-7,15.65247584,-14,-8,16.1245155,-15,-8,17,-15,-9,17.49285568,-15,-9,17.49285568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.49075,3,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-10,8,12.80624847,-11,2,11.18033989,-15,3,15.29705854,-17,6,18.02775638,-15,0,15,-16,2,16.1245155,-15,2,15.13274595,-15,2,15.13274595,-15,-1,15.03329638,-14,1,14.03566885,-13,1,13.03840481,-14,0,14,-13,-1,13.03840481,-12,-2,12.16552506,-14,-1,14.03566885,-13,0,13,-12,0,12,-11,0,11,-11,1,11.04536102,-9,1,9.055385138,-10,2,10.19803903,-9,2,9.219544457,-9,2,9.219544457,-9,2,9.219544457,-8,3,8.544003745,-9,4,9.848857802,0,0,0,-8,4,8.94427191,-6,5,7.810249676,-6,6,8.485281374,-7,6,9.219544457,-7,6,9.219544457,-7,7,9.899494937,-6,7,9.219544457,-4,9,9.848857802,-10,10,14.14213562,-10,10,14.14213562,-4,9,9.848857802,-2,10,10.19803903,-4,9,9.848857802,-3,10,10.44030651,-3,10,10.44030651,-2,12,12.16552506,-2,11,11.18033989,-3,14,14.31782106,-1,13,13.03840481,-3,15,15.29705854,-1,14,14.03566885,-3,15,15.29705854,-3,14,14.31782106,-3,15,15.29705854,-4,16,16.4924225,-4,17,17.4642492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.50036,3,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-9,6,10.81665383,-10,6,11.66190379,-11,6,12.52996409,-11,6,12.52996409,-12,5,13,-12,5,13,-12,4,12.64911064,-12,4,12.64911064,-12,4,12.64911064,-12,3,12.36931688,-12,3,12.36931688,-12,3,12.36931688,-11,2,11.18033989,-11,2,11.18033989,-10,2,10.19803903,-10,2,10.19803903,-9,2,9.219544457,-8,2,8.246211251,-8,2,8.246211251,-8,2,8.246211251,-8,3,8.544003745,-7,3,7.615773106,-7,3,7.615773106,-7,3,7.615773106,-7,3,7.615773106,-6,4,7.211102551,0,0,0,-6,4,7.211102551,-5,4,6.403124237,-5,5,7.071067812,-5,5,7.071067812,-5,5,7.071067812,-5,5,7.071067812,-4,6,7.211102551,-4,6,7.211102551,-4,6,7.211102551,-3,7,7.615773106,-3,7,7.615773106,-3,7,7.615773106,-2,8,8.246211251,-2,8,8.246211251,-2,9,9.219544457,-2,10,10.19803903,-2,10,10.19803903,-2,10,10.19803903,-2,11,11.18033989,-2,11,11.18033989,-2,12,12.16552506,-2,12,12.16552506,-2,12,12.16552506,-2,13,13.15294644,-3,13,13.34166406,-4,13,13.60147051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.52615,3,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,-1,12.04159458,13,0,13,13,0,13,14,1,14.03566885,13,1,13.03840481,13,2,13.15294644,13,3,13.34166406,13,3,13.34166406,13,4,13.60147051,12,4,12.64911064,12,4,12.64911064,12,4,12.64911064,11,4,11.70469991,11,4,11.70469991,10,4,10.77032961,10,4,10.77032961,9,4,9.848857802,8,3,8.544003745,8,3,8.544003745,8,3,8.544003745,8,2,8.246211251,8,2,8.246211251,8,1,8.062257748,8,0,8,8,0,8,8,-1,8.062257748,0,0,0,8,-1,8.062257748,8,-2,8.246211251,8,-2,8.246211251,7,-2,7.280109889,7,-2,7.280109889,7,-3,7.615773106,7,-3,7.615773106,7,-4,8.062257748,8,-4,8.94427191,7,-5,8.602325267,7,-6,9.219544457,7,-6,9.219544457,7,-7,9.899494937,7,-7,9.899494937,7,-7,9.899494937,8,-8,11.3137085,8,-9,12.04159458,8,-9,12.04159458,9,-9,12.72792206,9,-9,12.72792206,10,-10,14.14213562,11,-10,14.86606875,11,-11,15.55634919,10,-10,14.14213562,12,-10,15.62049935,12,-10,15.62049935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.53186,3,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-14,-1,14.03566885,-13,0,13,-14,-3,14.31782106,-13,-3,13.34166406,-15,-4,15.5241747,-14,-5,14.86606875,-15,-5,15.8113883,-14,-5,14.86606875,-13,-6,14.31782106,-13,-6,14.31782106,-12,-6,13.41640786,-13,-6,14.31782106,-12,-6,13.41640786,-12,-6,13.41640786,-11,-6,12.52996409,-10,-6,11.66190379,-10,-5,11.18033989,-9,-4,9.848857802,-9,-4,9.848857802,-9,-4,9.848857802,-9,-3,9.486832981,-9,-3,9.486832981,-8,-2,8.246211251,-9,-2,9.219544457,-9,-1,9.055385138,-8,-1,8.062257748,0,0,0,-8,0,8,-8,0,8,-8,1,8.062257748,-8,2,8.246211251,-8,2,8.246211251,-8,2,8.246211251,-8,3,8.544003745,-8,3,8.544003745,-8,4,8.94427191,-8,4,8.94427191,-8,5,9.433981132,-8,5,9.433981132,-8,6,10,-7,7,9.899494937,-8,7,10.63014581,-8,8,11.3137085,-8,8,11.3137085,-8,9,12.04159458,-9,9,12.72792206,-9,9,12.72792206,-10,10,14.14213562,-10,10,14.14213562,-10,10,14.14213562,-11,11,15.55634919,-12,11,16.2788206,-12,10,15.62049935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.54118,3,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,2,14.14213562,15,2,15.13274595,14,-1,14.03566885,14,4,14.56021978,15,4,15.5241747,14,4,14.56021978,14,6,15.23154621,13,7,14.76482306,14,7,15.65247584,13,7,14.76482306,13,7,14.76482306,12,8,14.4222051,12,8,14.4222051,11,7,13.03840481,10,7,12.20655562,10,7,12.20655562,10,6,11.66190379,8,5,9.433981132,9,5,10.29563014,9,4,9.848857802,8,4,8.94427191,8,2,8.246211251,7,3,7.615773106,8,2,8.246211251,8,1,8.062257748,8,0,8,0,0,0,8,-1,8.062257748,8,-1,8.062257748,8,-2,8.246211251,8,-2,8.246211251,8,-2,8.246211251,8,-4,8.94427191,8,-3,8.544003745,7,-4,8.062257748,8,-5,9.433981132,7,-6,9.219544457,7,-6,9.219544457,7,-5,8.602325267,7,-6,9.219544457,7,-8,10.63014581,7,-9,11.40175425,8,-9,12.04159458,8,-10,12.80624847,8,-11,13.60147051,9,-10,13.45362405,9,-10,13.45362405,10,-11,14.86606875,10,-11,14.86606875,10,-12,15.62049935,10,-13,16.40121947,12,-13,17.69180601,12,-12,16.97056275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.55164,3,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-3,-15,15.29705854,-4,-16,16.4924225,-4,-17,17.4642492,-3,-18,18.24828759,-2,-18,18.11077028,-1,-19,19.02629759,0,-20,20,0,-19,19,1,-19,19.02629759,0,-19,19,2,-18,18.11077028,2,-17,17.11724277,2,-17,17.11724277,2,-16,16.1245155,2,-15,15.13274595,3,-15,15.29705854,2,-14,14.14213562,1,-13,13.03840481,1,-12,12.04159458,1,-11,11.04536102,0,-11,11,-1,-11,11.04536102,-1,-10,10.04987562,-2,-11,11.18033989,-2,-10,10.19803903,-3,-10,10.44030651,0,0,0,-4,-9,9.848857802,-4,-9,9.848857802,-5,-9,10.29563014,-5,-8,9.433981132,-6,-8,10,-7,-8,10.63014581,-7,-7,9.899494937,-8,-7,10.63014581,-8,-7,10.63014581,-9,-7,11.40175425,-9,-6,10.81665383,-10,-6,11.66190379,-11,-6,12.52996409,-12,-5,13,-12,-6,13.41640786,-13,-6,14.31782106,-14,-7,15.65247584,-15,-6,16.15549442,-15,-7,16.55294536,-16,-7,17.4642492,-16,-7,17.4642492,-17,-7,18.38477631,-17,-8,18.78829423,-18,-8,19.6977156,-17,-10,19.72308292,-17,-9,19.23538406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.55813,3,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-13,0,13,-12,0,12,-13,1,13.03840481,-13,1,13.03840481,-14,0,14,-14,-1,14.03566885,-13,-1,13.03840481,-13,-2,13.15294644,-13,-2,13.15294644,-13,-2,13.15294644,-13,-3,13.34166406,-13,-4,13.60147051,-13,-4,13.60147051,-12,-3,12.36931688,-11,-3,11.40175425,-10,-4,10.77032961,-10,-3,10.44030651,-9,-3,9.486832981,-10,-3,10.44030651,-9,-2,9.219544457,-8,-1,8.062257748,-7,-1,7.071067812,-7,-1,7.071067812,-7,0,7,-7,0,7,-8,0,8,0,0,0,-7,1,7.071067812,-7,1,7.071067812,-6,1,6.08276253,-7,2,7.280109889,-6,2,6.32455532,-7,3,7.615773106,-7,3,7.615773106,-6,4,7.211102551,-8,9,12.04159458,-5,4,6.403124237,-4,5,6.403124237,-5,6,7.810249676,-6,7,9.219544457,-7,6,9.219544457,-6,7,9.219544457,-6,8,10,-6,9,10.81665383,-7,9,11.40175425,-7,10,12.20655562,-7,9,11.40175425,-8,9,12.04159458,-8,10,12.80624847,-8,10,12.80624847,-9,10,13.45362405,-10,10,14.14213562,-10,10,14.14213562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.57473,3,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,-14,14.03566885,1,-15,15.03329638,2,-15,15.13274595,2,-16,16.1245155,3,-15,15.29705854,3,-16,16.2788206,4,-16,16.4924225,4,-16,16.4924225,5,-16,16.76305461,4,-15,15.5241747,5,-15,15.8113883,6,-15,16.15549442,6,-14,15.23154621,5,-13,13.92838828,5,-13,13.92838828,5,-12,13,5,-11,12.08304597,4,-10,10.77032961,4,-10,10.77032961,3,-10,10.44030651,2,-9,9.219544457,2,-10,10.19803903,1,-9,9.055385138,0,-10,10,0,-9,9,-1,-9,9.055385138,0,0,0,-1,-9,9.055385138,-3,-8,8.544003745,-4,-8,8.94427191,-4,-8,8.94427191,-5,-8,9.433981132,-5,-8,9.433981132,-6,-8,10,-6,-8,10,-6,-7,9.219544457,-8,-7,10.63014581,-8,-7,10.63014581,-9,-7,11.40175425,-9,-7,11.40175425,-11,-7,13.03840481,-11,-7,13.03840481,-12,-7,13.89244399,-13,-8,15.26433752,-13,-8,15.26433752,-13,-8,15.26433752,-14,-9,16.64331698,-14,-9,16.64331698,-15,-10,18.02775638,-15,-9,17.49285568,-15,-10,18.02775638,-15,-11,18.60107524,-15,-11,18.60107524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.58107,3,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-7,10,12.20655562,-8,11,13.60147051,-9,12,15,-10,11,14.86606875,-11,12,16.2788206,-10,12,15.62049935,-10,12,15.62049935,-11,11,15.55634919,-12,10,15.62049935,-12,11,16.2788206,-12,11,16.2788206,-12,9,15,-12,9,15,-11,9,14.2126704,-11,7,13.03840481,-11,8,13.60147051,-10,7,12.20655562,-9,7,11.40175425,-8,7,10.63014581,-8,7,10.63014581,-7,6,9.219544457,-6,6,8.485281374,-6,6,8.485281374,-5,7,8.602325267,-5,7,8.602325267,-5,7,8.602325267,0,0,0,-3,7,7.615773106,-2,8,8.246211251,-2,8,8.246211251,-1,8,8.062257748,0,8,8,0,8,8,0,8,8,1,9,9.055385138,2,9,9.219544457,2,9,9.219544457,3,9,9.486832981,4,9,9.848857802,5,9,10.29563014,5,10,11.18033989,5,11,12.08304597,6,10,11.66190379,7,11,13.03840481,7,12,13.89244399,7,12,13.89244399,7,13,14.76482306,7,14,15.65247584,7,14,15.65247584,8,15,17,8,15,17,7,16,17.4642492,7,16,17.4642492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
