type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,3,1,1,1,1,0,0,0,-96,1,6,1,32065493,0,84,0,0,32.2478,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -23 -9 -23 -10 -23 -11 -23 -11 -23 -12 -22 -12 -21 -13 -21 -14 -21 -13 -21 -14 -21 -14 -21 -13 -21 -14 -21 -14 -20 -14 -20 -14 -20 -14 -19 -14 -19 -14 -19 -14 -19 -15 -19 -14 -18 -14 -20 -13 -19 -13 -19 -13 0 0 -18 -13 -19 -12 -19 -12 -18 -11 -18 -12 -18 -12 -18 -11 -18 -11 -17 -11 -18 -10 -19 -9 -18 -9 -18 -8 -18 -9 -18 -9 -18 -8 -18 -8 -18 -8 -18 -8 -17 -8 -17 -8 -17 -7 -17 -7 -17 -6 -16 -6 -16 -6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,3,1,1,1,1,0,0,0,-96,1,6,1,32072823,0,84,0,0,32.2549,384,[84 -64 4 0 0 0 0 0 0 0 0 0 19 -16 20 -16 20 -16 20 -15 21 -15 21 -14 22 -14 21 -12 21 -13 22 -12 22 -12 22 -11 22 -12 22 -11 22 -11 22 -11 21 -11 21 -11 21 -10 21 -10 21 -10 21 -10 21 -9 21 -10 20 -10 20 -10 0 0 19 -10 19 -11 19 -11 18 -11 18 -11 18 -11 18 -11 17 -11 16 -11 16 -11 16 -12 16 -11 16 -12 15 -12 15 -12 15 -12 15 -13 14 -12 14 -12 14 -12 14 -12 13 -12 13 -12 13 -12 13 -11 12 -11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,3,1,1,1,1,0,0,0,-96,1,6,1,32082546,0,84,0,0,32.2647,384,[84 -64 4 0 0 0 0 0 0 0 0 0 18 17 18 18 17 18 18 20 17 19 16 19 15 19 15 19 15 19 15 19 15 20 14 20 14 20 14 20 13 20 13 20 13 20 12 19 13 19 13 19 12 18 12 18 12 18 13 18 13 18 13 17 0 0 12 17 13 16 13 17 13 15 13 16 13 15 13 15 13 14 12 14 13 13 14 13 13 13 14 13 14 12 13 12 14 12 14 11 14 11 14 11 13 10 13 10 13 10 13 10 13 9 13 9 13 9 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,3,1,1,1,1,0,0,0,-96,1,6,1,32092449,0,84,0,0,32.2746,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -2 26 -3 26 -3 26 -4 27 -5 25 -5 25 -6 25 -6 24 -7 24 -7 24 -6 24 -6 24 -6 24 -7 24 -7 23 -7 23 -7 23 -7 22 -7 23 -7 23 -7 22 -6 22 -6 20 -5 22 -5 22 -5 21 0 0 -5 21 -4 21 -4 21 -4 20 -4 21 -4 21 -3 20 -3 20 -2 19 -1 19 -1 20 -1 19 -1 19 0 19 -1 18 0 19 0 18 1 19 0 18 1 17 0 18 1 17 1 17 2 17 1 17 1 16 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,3,1,1,1,1,0,0,0,-96,1,6,1,32101289,0,84,0,0,32.2834,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -15 21 -16 20 -17 21 -17 21 -17 19 -18 19 -18 18 -18 17 -18 17 -18 17 -18 18 -18 17 -18 17 -18 17 -19 16 -18 16 -18 16 -17 15 -18 16 -17 16 -18 15 -17 15 -17 14 -17 16 -16 16 -16 16 0 0 -16 15 -15 16 -15 16 -14 15 -15 16 -15 16 -14 16 -14 15 -13 15 -13 15 -12 16 -12 16 -12 16 -11 16 -12 15 -11 16 -10 16 -11 16 -11 15 -11 15 -10 15 -10 15 -9 14 -9 15 -9 14 -9 14 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,3,1,1,1,1,0,0,0,-96,1,6,1,32112122,0,84,0,0,32.2942,384,[84 -64 4 0 0 0 0 0 0 0 0 0 23 10 23 11 22 12 23 12 22 13 21 13 21 13 20 13 20 13 20 14 20 14 20 14 20 14 20 14 20 14 19 14 19 15 18 14 19 14 19 14 18 13 18 13 17 13 18 13 18 13 18 13 0 0 18 12 18 12 18 12 17 11 18 11 18 11 18 10 18 10 17 10 17 9 18 9 18 9 18 8 18 8 17 8 17 7 18 7 18 7 17 7 17 6 17 6 16 6 16 6 17 5 16 5 15 5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,3,1,1,1,1,0,0,0,-96,1,6,1,32121505,0,84,0,0,32.3038,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -9 20 -10 20 -10 20 -11 20 -11 19 -12 19 -12 19 -12 18 -12 18 -12 18 -13 18 -12 18 -13 18 -13 18 -13 17 -13 17 -13 17 -12 16 -13 17 -13 17 -13 16 -12 16 -12 15 -12 17 -12 16 -12 16 0 0 -11 16 -10 16 -11 16 -9 16 -10 16 -10 16 -10 16 -9 15 -9 16 -8 16 -8 16 -8 16 -7 16 -7 16 -7 15 -7 16 -6 15 -6 15 -6 16 -6 15 -6 15 -6 15 -5 14 -5 15 -5 14 -5 14 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,3,1,1,1,1,0,0,0,-96,1,6,1,32132160,0,84,0,0,32.3143,384,[84 -64 4 0 0 0 0 0 0 0 0 0 26 1 26 2 26 2 26 3 26 4 25 4 25 6 24 6 25 6 24 6 25 6 24 6 25 6 24 6 24 7 24 7 23 7 22 7 23 7 23 7 22 7 22 7 21 7 22 6 22 6 22 6 0 0 21 6 21 4 21 4 20 4 21 4 21 4 21 4 20 3 19 3 19 2 20 1 19 1 19 1 19 1 19 1 19 0 19 0 19 0 18 0 18 0 18 0 18 0 17 -1 17 -2 17 -1 16 -1 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,3,1,1,1,1,0,0,0,-96,1,6,1,32141754,0,84,0,0,32.3239,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -11 22 -12 22 -13 22 -14 23 -14 22 -15 21 -15 21 -15 20 -15 20 -15 20 -16 20 -15 20 -16 20 -16 19 -16 19 -16 18 -16 18 -15 17 -16 18 -16 18 -16 17 -16 17 -15 16 -15 18 -15 18 -15 18 0 0 -14 17 -14 17 -14 18 -13 16 -13 17 -13 17 -13 17 -12 17 -12 16 -11 17 -11 17 -11 17 -10 17 -10 18 -10 16 -10 17 -9 17 -9 17 -9 17 -9 16 -8 16 -9 16 -8 16 -8 16 -8 15 -7 15 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,3,1,1,1,1,0,0,0,-96,1,6,1,32155513,0,84,0,0,32.3376,384,[84 -64 4 0 0 0 0 0 0 0 0 0 12 -20 13 -20 13 -20 14 -20 14 -20 15 -19 15 -19 16 -18 16 -18 16 -18 16 -18 16 -18 16 -18 16 -18 17 -17 16 -17 16 -17 16 -16 16 -17 16 -16 16 -16 16 -16 16 -15 15 -17 15 -17 15 -16 0 0 15 -16 14 -16 14 -16 13 -16 14 -17 14 -16 13 -17 13 -16 12 -16 11 -16 11 -17 11 -17 11 -17 11 -17 11 -16 10 -17 10 -17 10 -17 10 -16 9 -16 10 -16 9 -16 9 -16 8 -16 8 -15 8 -15 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,3,1,1,1,1,0,0,0,-96,1,6,1,32162295,0,84,0,0,32.3442,384,[84 -64 4 0 0 0 0 0 0 0 0 0 24 -1 23 0 24 0 24 1 24 2 23 2 24 3 23 4 23 4 23 4 24 4 23 4 23 4 23 5 22 5 23 5 22 5 22 5 22 5 22 5 22 5 21 5 20 5 22 5 21 5 21 4 0 0 20 5 21 4 20 3 20 3 21 4 20 4 20 3 20 3 19 3 19 2 19 1 19 2 19 1 19 1 19 1 18 0 19 0 18 0 18 0 18 0 18 0 17 0 17 0 17 -1 16 -1 16 0 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,3,1,1,1,1,0,0,0,-96,1,6,1,32173211,0,84,0,0,32.3555,384,[84 -64 4 0 0 0 0 0 0 0 0 0 23 7 23 8 23 9 23 10 22 10 22 10 22 11 21 11 21 12 21 11 22 11 21 12 21 12 21 12 21 12 20 12 20 12 19 12 20 12 19 12 19 12 19 12 18 11 19 11 20 11 19 11 0 0 18 10 18 10 19 10 18 9 18 9 18 9 18 9 18 8 17 8 17 7 18 7 18 7 18 6 18 6 17 6 18 6 18 5 17 5 17 5 17 5 17 5 16 5 16 4 16 3 16 4 15 4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,3,1,1,1,1,0,0,0,-96,1,6,1,32183260,0,84,0,0,32.3654,384,[84 -64 4 0 0 0 0 0 0 0 0 0 21 13 22 14 21 14 21 16 20 15 20 16 19 16 19 16 19 17 18 16 18 17 18 17 18 17 17 18 17 18 16 17 16 17 15 16 16 17 16 16 16 16 16 16 14 16 16 16 16 16 16 15 0 0 15 15 15 14 16 15 14 13 15 14 15 13 16 13 16 12 15 12 15 11 15 12 15 11 15 11 16 11 14 11 15 10 15 10 15 10 15 9 14 9 15 9 15 9 14 8 15 8 14 8 14 8 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,3,1,1,1,1,0,0,0,-96,1,6,1,32191353,0,84,0,0,32.3735,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -1 -27 0 -27 0 -27 1 -28 2 -26 3 -27 3 -26 4 -25 4 -26 4 -25 4 -26 4 -25 4 -26 4 -25 5 -25 5 -24 5 -24 5 -22 5 -25 5 -23 5 -23 5 -23 4 -22 4 -23 3 -23 3 -23 0 0 3 -22 3 -21 3 -22 2 -21 3 -22 2 -22 2 -21 1 -21 1 -20 0 -20 -1 -21 0 -20 -1 -20 -1 -20 0 -19 -1 -20 -1 -19 -2 -20 -1 -19 -1 -18 -1 -19 -2 -18 -2 -18 -3 -18 -2 -17 -2 -17 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,3,1,1,1,1,0,0,0,-96,1,6,1,32201427,0,84,0,0,32.3836,384,[84 -64 4 0 0 0 0 0 0 0 0 0 25 -3 26 -2 26 -2 26 -1 26 0 25 0 25 1 25 2 25 1 25 2 25 2 24 2 24 2 24 2 24 3 24 3 23 3 23 3 23 3 23 3 22 3 22 2 21 3 22 2 22 2 22 2 0 0 21 2 21 1 21 1 21 1 21 1 21 1 21 0 20 0 19 0 19 -1 20 -1 19 -1 19 -1 19 -2 19 -2 19 -2 19 -2 19 -2 18 -2 17 -2 18 -2 17 -2 17 -2 17 -3 16 -2 16 -2 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,3,1,1,1,1,0,0,0,-96,1,6,1,32211334,0,84,0,0,32.3934,384,[84 -64 4 0 0 0 0 0 0 0 0 0 16 18 17 19 15 19 16 21 14 20 15 20 14 20 13 20 13 20 13 20 13 20 13 20 13 21 12 21 12 21 11 20 11 21 10 19 11 21 11 20 11 20 11 20 10 19 12 19 12 19 12 19 0 0 11 19 11 18 11 19 11 17 11 18 11 17 11 17 12 16 11 16 11 15 12 15 12 15 12 15 13 15 11 15 12 15 12 14 13 14 12 14 12 13 12 13 12 13 12 12 12 12 12 12 12 12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,3,1,1,1,1,0,0,0,-96,1,6,1,32221900,0,84,0,0,32.404,384,[84 -64 4 0 0 0 0 0 0 0 0 0 5 22 4 22 3 23 3 23 2 22 2 22 1 22 1 22 0 22 1 22 0 22 0 22 0 23 0 22 -1 22 -1 21 -1 22 -1 20 -1 21 -1 21 -1 21 -1 20 -1 19 -1 20 0 21 0 20 0 0 -1 20 0 19 0 20 0 18 0 19 0 19 1 19 1 18 1 18 2 17 2 18 2 17 2 18 2 18 2 17 3 17 3 16 3 16 3 16 3 16 3 16 3 16 3 15 4 15 3 14 3 14 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,3,1,1,1,1,0,0,0,-96,1,6,1,32231422,0,84,0,0,32.4135,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -4 23 -5 23 -5 23 -6 24 -6 23 -7 23 -8 22 -9 21 -9 21 -9 21 -9 22 -9 21 -9 22 -9 21 -10 21 -9 21 -9 20 -9 19 -10 20 -10 20 -10 19 -9 19 -9 18 -8 20 -8 19 -8 19 0 0 -8 18 -7 18 -7 19 -6 18 -7 19 -7 18 -7 18 -6 18 -6 17 -5 17 -4 18 -4 17 -4 17 -4 17 -4 17 -3 17 -3 17 -3 17 -3 16 -3 16 -3 16 -2 16 -2 15 -1 16 -2 15 -2 15 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,3,1,1,1,1,0,0,0,-96,1,6,1,32241549,0,84,0,0,32.4237,384,[84 -64 4 0 0 0 0 0 0 0 0 0 4 -26 5 -25 5 -27 6 -26 7 -26 7 -25 8 -25 9 -24 8 -24 9 -25 9 -25 9 -24 9 -25 9 -24 10 -23 10 -24 10 -23 10 -22 10 -23 10 -23 10 -22 10 -22 9 -21 9 -23 8 -22 8 -22 0 0 8 -21 7 -22 7 -21 7 -21 7 -21 7 -22 7 -21 6 -21 6 -20 5 -20 4 -21 4 -20 4 -20 4 -20 4 -20 3 -20 3 -21 3 -20 3 -20 2 -19 3 -19 2 -19 2 -19 1 -19 1 -18 1 -18 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,3,1,1,1,1,0,0,0,-96,1,6,1,32251186,0,84,0,0,32.4333,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -19 14 -20 14 -20 13 -21 14 -21 12 -21 12 -22 11 -21 11 -22 10 -21 11 -22 11 -21 11 -22 11 -22 10 -22 10 -22 10 -22 10 -20 9 -22 10 -21 9 -21 9 -21 9 -20 9 -20 10 -20 10 -20 10 0 0 -20 10 -19 10 -19 11 -18 10 -19 11 -19 10 -18 10 -18 11 -17 10 -16 11 -16 12 -16 12 -16 12 -16 12 -15 11 -15 12 -15 12 -15 12 -15 12 -14 12 -14 12 -14 12 -13 12 -13 12 -13 12 -12 11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,3,1,1,1,1,0,0,0,-96,1,6,1,32260568,0,84,0,0,32.4427,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -21 -3 -22 -4 -22 -4 -22 -5 -22 -5 -22 -5 -22 -6 -21 -7 -21 -7 -21 -7 -21 -7 -21 -7 -21 -7 -20 -7 -20 -8 -21 -8 -20 -8 -19 -8 -20 -8 -20 -8 -19 -8 -20 -8 -19 -8 -20 -7 -19 -7 -19 -7 0 0 -19 -7 -19 -5 -19 -6 -19 -5 -19 -5 -19 -6 -19 -5 -18 -5 -18 -5 -18 -4 -19 -3 -18 -3 -18 -3 -17 -3 -18 -3 -17 -2 -18 -2 -17 -2 -17 -2 -17 -2 -17 -2 -16 -2 -16 -2 -17 -1 -16 -1 -15 -1 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,3,1,1,1,1,0,0,0,-96,1,6,1,32274450,0,84,0,0,32.4566,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -19 -16 -20 -18 -19 -17 -20 -19 -18 -18 -18 -20 -17 -19 -17 -20 -16 -20 -16 -19 -17 -20 -16 -19 -16 -20 -16 -20 -16 -20 -15 -20 -15 -20 -13 -18 -15 -20 -14 -19 -14 -19 -14 -20 -13 -18 -15 -18 -15 -18 -15 -18 0 0 -14 -18 -14 -17 -15 -18 -14 -15 -15 -17 -14 -16 -14 -16 -15 -15 -14 -15 -14 -14 -15 -14 -15 -13 -15 -13 -16 -13 -14 -13 -15 -13 -15 -12 -15 -12 -15 -12 -14 -12 -15 -12 -14 -12 -14 -10 -15 -10 -14 -10 -14 -10 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,32280835,0,84,0,0,32.4643,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -20 17 -20 16 -21 17 -21 16 -22 15 -21 14 -22 13 -22 13 -22 13 -22 13 -22 12 -22 12 -23 12 -23 12 -23 11 -23 11 -22 10 -22 10 -21 11 -22 10 -21 10 -21 10 -21 9 -21 10 -21 11 -20 10 0 0 -20 10 -19 11 -19 11 -19 11 -19 11 -18 11 -19 11 -18 11 -17 11 -17 11 -16 12 -16 12 -16 12 -15 12 -16 11 -15 12 -15 12 -14 12 -14 12 -14 12 -14 12 -14 12 -13 11 -13 11 -13 11 -13 11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,32290401,0,84,0,0,32.4725,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -22 8 -23 7 -23 7 -24 6 -23 5 -24 5 -23 4 -23 3 -23 3 -22 3 -23 3 -22 3 -23 3 -22 3 -23 2 -22 3 -22 3 -20 2 -22 3 -21 2 -21 2 -21 2 -19 2 -21 3 -21 3 -20 3 0 0 -20 3 -19 4 -19 4 -18 4 -19 4 -19 4 -19 4 -18 5 -17 5 -17 5 -17 6 -17 6 -16 6 -16 7 -16 6 -16 7 -16 7 -16 7 -16 7 -15 7 -15 6 -15 7 -14 7 -14 7 -14 7 -14 7 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,3,1,1,1,1,0,0,0,-96,1,6,1,32301957,0,84,0,0,32.4841,384,[84 -64 4 0 0 0 0 0 0 0 0 0 1 25 0 25 0 26 -1 26 -2 26 -2 25 -3 25 -3 24 -3 24 -4 25 -3 25 -4 24 -4 25 -4 24 -4 24 -4 24 -4 23 -5 22 -4 23 -4 23 -5 22 -4 22 -4 22 -3 22 -3 22 -3 21 0 0 -3 21 -2 22 -2 21 -2 21 -2 21 -2 21 -2 21 -1 20 -1 20 0 20 0 20 0 20 0 19 1 19 0 19 1 19 1 19 1 18 1 18 1 17 1 18 1 17 1 17 2 17 1 17 1 16 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,32310445,0,84,0,0,32.4926,384,[84 -64 4 0 0 0 0 0 0 0 0 0 10 23 9 23 9 24 8 25 8 24 7 24 7 24 6 23 6 24 6 24 6 24 5 24 5 24 5 24 5 24 4 24 4 23 4 22 5 23 4 23 4 22 4 22 4 21 5 22 5 22 5 22 0 0 5 21 6 21 6 21 5 20 6 20 6 20 6 20 6 19 6 19 7 18 7 18 8 18 8 18 8 18 7 18 8 17 8 17 8 17 8 17 8 16 8 16 8 16 8 15 9 15 8 15 8 14 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,32320626,0,84,0,0,32.5028,384,[84 -64 4 0 0 0 0 0 0 0 0 0 25 1 25 2 25 3 25 3 24 4 25 4 24 5 24 6 24 6 23 6 24 6 24 6 24 6 23 7 23 7 23 7 22 7 21 7 22 7 22 7 22 7 22 7 20 7 22 6 22 6 21 6 0 0 21 6 20 5 21 5 20 5 21 5 20 5 21 5 20 4 19 4 19 3 20 3 19 3 19 2 19 2 19 2 19 2 19 1 19 1 18 1 18 1 18 1 17 1 17 1 17 0 17 1 16 0 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,3,1,1,1,1,0,0,0,-96,1,6,1,32332674,0,84,0,0,32.5148,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -16 -21 -15 -22 -15 -23 -15 -24 -14 -23 -13 -24 -12 -24 -12 -24 -11 -24 -11 -24 -12 -24 -11 -24 -11 -24 -11 -24 -10 -24 -10 -24 -10 -23 -9 -23 -10 -23 -10 -23 -9 -23 -9 -23 -9 -22 -10 -22 -10 -22 -10 -21 0 0 -9 -21 -11 -20 -11 -20 -10 -19 -11 -20 -10 -20 -11 -19 -11 -19 -10 -18 -11 -18 -13 -18 -12 -17 -12 -17 -12 -16 -12 -16 -12 -16 -13 -16 -12 -15 -12 -15 -12 -15 -12 -15 -12 -14 -12 -14 -13 -13 -12 -13 -12 -13 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,3,1,1,1,1,0,0,0,-96,1,6,1,32344359,0,84,0,0,32.5265,384,[84 -64 4 0 0 0 0 0 0 0 0 0 17 17 17 18 16 19 16 19 15 19 15 20 14 20 14 20 13 20 13 20 14 21 13 20 13 21 13 21 12 21 12 21 12 21 11 20 12 21 12 20 11 20 11 20 11 19 12 20 12 19 12 19 0 0 11 18 12 18 12 18 11 17 12 18 12 17 12 17 12 16 12 16 13 15 13 15 13 15 13 15 13 15 13 15 13 14 13 14 13 14 13 14 13 13 13 13 13 13 13 12 13 12 12 12 12 11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,32350421,0,84,0,0,32.5329,384,[84 -64 4 0 0 0 0 0 0 0 0 0 11 20 11 22 10 22 10 23 9 22 9 23 7 23 7 23 7 23 7 22 8 23 7 22 7 23 7 23 6 23 5 23 6 23 5 21 5 23 5 22 5 22 5 22 5 21 6 22 6 21 6 21 0 0 5 21 6 20 7 21 6 19 6 20 6 20 6 20 6 19 6 19 7 17 8 18 8 18 8 18 8 18 7 17 8 17 8 17 8 17 8 17 8 16 8 17 8 16 8 15 9 15 8 15 8 15 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,32360405,0,84,0,0,32.5425,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -6 -23 -6 -24 -5 -24 -5 -25 -5 -25 -4 -25 -3 -25 -2 -24 -2 -24 -2 -25 -3 -25 -2 -25 -2 -25 -2 -25 -2 -24 -2 -24 -1 -24 -1 -23 -2 -24 -1 -24 -1 -24 -1 -24 -1 -22 -2 -24 -3 -23 -2 -23 0 0 -2 -22 -3 -22 -3 -22 -3 -21 -3 -22 -3 -22 -3 -22 -4 -21 -4 -20 -5 -20 -6 -20 -5 -20 -6 -19 -6 -20 -6 -19 -6 -19 -6 -19 -7 -19 -6 -19 -6 -18 -6 -18 -6 -18 -7 -17 -8 -17 -7 -17 -7 -16 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,3,1,1,1,1,0,0,0,-96,1,6,1,32373793,0,84,0,0,32.556,384,[84 -64 4 0 0 0 0 0 0 0 0 0 12 -22 13 -22 13 -22 14 -22 14 -21 15 -21 15 -20 15 -20 15 -19 15 -20 16 -20 16 -19 16 -19 16 -19 17 -19 16 -18 16 -18 16 -17 17 -18 16 -17 16 -17 16 -17 16 -16 16 -17 16 -17 15 -17 0 0 15 -16 14 -16 15 -17 13 -16 14 -17 13 -17 13 -17 13 -17 12 -16 11 -16 12 -17 12 -16 12 -16 11 -17 11 -16 11 -16 10 -16 10 -16 10 -16 10 -16 9 -16 9 -16 9 -15 9 -16 9 -15 8 -15 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,32379775,0,84,0,0,32.5626,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -12 23 -12 23 -13 23 -14 23 -14 22 -15 21 -15 21 -15 20 -15 20 -15 20 -16 20 -16 19 -16 20 -16 19 -17 19 -16 19 -16 18 -16 17 -16 18 -16 18 -16 17 -16 17 -15 16 -15 17 -15 17 -15 17 0 0 -15 17 -14 17 -14 17 -13 16 -14 17 -13 17 -13 17 -12 16 -12 16 -11 16 -11 17 -11 17 -11 17 -10 17 -10 16 -10 16 -9 16 -9 16 -9 16 -9 15 -9 16 -9 16 -8 15 -8 16 -8 15 -8 14 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,32389839,0,84,0,0,32.5719,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -25 10 -25 9 -26 9 -26 8 -26 7 -26 6 -26 5 -26 5 -26 4 -26 5 -26 5 -25 5 -26 5 -25 4 -25 3 -25 3 -24 3 -24 3 -24 3 -24 2 -24 3 -24 3 -23 3 -23 4 -23 4 -23 4 0 0 -22 3 -22 4 -22 4 -21 4 -21 4 -21 4 -21 4 -21 4 -20 4 -20 5 -20 6 -19 6 -19 6 -19 6 -19 6 -19 6 -18 6 -18 6 -18 6 -18 6 -18 6 -18 6 -17 6 -17 7 -16 6 -16 6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,3,1,1,1,1,0,0,0,-96,1,6,1,32402383,0,84,0,0,32.5845,384,[84 -64 4 0 0 0 0 0 0 0 0 0 4 -26 5 -26 5 -26 6 -26 7 -25 7 -25 8 -24 8 -24 8 -24 8 -24 8 -24 8 -23 9 -24 9 -24 9 -24 8 -23 9 -23 8 -21 8 -23 8 -22 8 -22 8 -22 8 -21 7 -22 7 -22 7 -22 0 0 7 -22 5 -21 6 -22 5 -21 5 -21 5 -21 5 -21 4 -21 4 -20 3 -20 3 -20 3 -20 3 -20 2 -20 2 -20 2 -20 2 -20 1 -20 1 -19 1 -19 1 -19 1 -19 1 -18 0 -18 1 -18 0 -18 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,32409506,0,84,0,0,32.5917,384,[84 -64 4 0 0 0 0 0 0 0 0 0 23 -10 24 -9 23 -9 25 -9 23 -8 24 -7 24 -7 24 -6 24 -5 23 -6 24 -6 24 -6 24 -6 24 -5 24 -5 23 -4 24 -4 22 -4 24 -5 24 -4 23 -4 23 -4 21 -4 23 -5 23 -5 22 -5 0 0 22 -5 21 -5 22 -5 20 -5 21 -5 21 -5 21 -5 20 -6 20 -6 18 -7 19 -7 19 -7 19 -7 19 -7 18 -7 19 -7 18 -8 18 -8 18 -7 17 -7 17 -7 17 -8 16 -8 16 -8 16 -8 15 -8 0 0 0 0 0 0 0 0 0 0 ]
