real_timestamp,Zone,R1,I1,R2,I2,R3,I3,R4,I4,R5,I5,R6,I6,R7,I7,R8,I8,R9,I9,R10,I10,R11,I11,R12,I12,R13,I13,R14,I14,R15,I15,R16,I16,R17,I17,R18,I18,R19,I19,R20,I20,R21,I21,R22,I22,R23,I23,R24,I24,R25,I25,R26,I26,R27,I27,R28,I28,R29,I29,R30,I30,R31,I31,R32,I32,R33,I33,R34,I34,R35,I35,R36,I36,R37,I37,R38,I38,R39,I39,R40,I40,R41,I41,R42,I42,R43,I43,R44,I44,R45,I45,R46,I46,R47,I47,R48,I48,R49,I49,R50,I50,R51,I51,R52,I52,R53,I53,R54,I54,R55,I55,R56,I56,R57,I57,R58,I58,R59,I59,R60,I60,R61,I61,R62,I62,R63,I63,R64,I64
9.53313,2,84,-64,4,0,0,0,0,0,0,0,0,0,29,-3,30,-3,29,-1,30,0,28,0,28,1,27,1,26,2,25,2,25,2,25,2,24,2,24,2,23,2,22,3,22,1,21,1,20,2,20,1,20,1,19,1,19,1,18,1,19,0,19,0,18,-1,0,0,17,-1,16,-2,16,-2,15,-3,16,-2,16,-3,16,-3,14,-4,14,-4,13,-4,14,-5,13,-4,13,-4,13,-5,12,-5,12,-5,12,-5,11,-5,11,-5,10,-5,10,-5,10,-5,9,-5,9,-6,8,-5,8,-5,0,0,0,0,0,0,0,0,0,0
9.54636,2,84,-64,4,0,0,0,0,0,0,0,0,0,8,-15,10,-14,12,-15,14,-16,12,-11,12,-13,11,-13,12,-13,10,-12,12,-10,10,-12,10,-11,10,-11,9,-11,9,-10,9,-11,9,-10,8,-10,8,-10,8,-10,8,-10,8,-9,7,-9,6,-11,6,-10,6,-10,0,0,5,-9,4,-10,4,-10,4,-9,4,-10,3,-9,3,-10,3,-9,2,-9,3,-9,2,-10,2,-9,1,-9,1,-10,2,-8,2,-9,1,-8,1,-8,1,-9,1,-8,0,-8,1,-8,0,-7,0,-7,0,-6,0,-6,0,0,0,0,0,0,0,0,0,0
9.55226,2,84,-64,4,0,0,0,0,0,0,0,0,0,11,27,9,28,9,27,8,29,7,27,7,27,5,26,5,25,4,25,4,24,5,24,4,23,5,23,4,23,4,22,4,21,4,21,3,19,4,20,4,20,4,18,4,18,4,18,6,18,6,17,6,17,0,0,6,15,6,15,6,15,6,14,7,14,7,14,7,14,7,13,7,12,7,11,8,11,8,12,8,11,8,11,7,11,8,10,8,9,8,9,8,9,7,8,7,8,7,8,7,7,7,7,7,6,7,5,0,0,0,0,0,0,0,0,0,0
9.56163,2,84,-64,4,0,0,0,0,0,0,0,0,0,0,29,-2,30,0,25,-2,30,-4,30,-2,26,-5,27,-6,25,-5,24,-6,24,-6,25,-6,24,-5,23,-5,23,-6,22,-4,21,-4,20,-4,20,-4,20,-3,20,-3,19,-3,19,-3,19,-3,19,-3,19,-1,17,0,0,-1,17,0,17,0,17,0,16,1,16,1,15,1,15,1,15,2,15,2,13,2,14,3,14,2,13,3,13,3,12,4,12,4,12,4,12,4,11,4,10,3,10,4,10,3,10,4,10,4,9,4,8,0,0,0,0,0,0,0,0,0,0
9.57341,2,84,-64,4,0,0,0,0,0,0,0,0,0,26,-15,25,-14,26,-14,26,-13,26,-11,25,-10,25,-9,24,-9,24,-8,23,-8,24,-8,23,-7,23,-7,22,-7,22,-7,21,-7,20,-7,19,-6,19,-7,19,-6,18,-7,18,-6,17,-6,17,-7,17,-7,16,-8,0,0,15,-7,15,-8,15,-8,13,-8,14,-8,13,-9,13,-8,12,-9,12,-9,11,-9,11,-9,11,-8,11,-9,10,-9,10,-9,9,-9,10,-9,9,-9,9,-8,8,-9,8,-8,7,-9,7,-8,7,-8,7,-8,6,-8,0,0,0,0,0,0,0,0,0,0
9.58176,2,84,-64,4,0,0,0,0,0,0,0,0,0,33,8,33,8,33,11,31,11,32,14,28,12,28,13,26,14,26,13,26,13,26,13,25,11,24,12,25,10,24,10,24,12,19,10,23,11,22,8,20,8,22,10,21,7,20,8,21,6,18,6,19,7,0,0,19,7,17,7,20,5,18,5,19,6,19,4,18,5,19,3,16,2,16,2,18,1,16,1,16,0,15,-1,16,0,15,0,15,-1,14,-1,14,-1,13,-1,13,-1,12,-1,12,-1,12,-2,11,-2,10,-3,0,0,0,0,0,0,0,0,0,0
9.59322,2,84,-64,4,0,0,0,0,0,0,0,0,0,11,27,10,26,10,27,8,27,7,27,7,25,6,25,5,24,5,24,5,25,4,24,4,23,5,23,4,22,3,22,5,21,5,20,4,19,4,19,4,19,5,18,5,18,4,17,6,17,6,17,6,16,0,0,6,15,7,15,7,14,7,13,7,14,7,13,7,13,7,12,7,12,8,11,8,11,8,10,9,10,8,10,9,9,8,9,9,9,8,8,8,8,7,8,7,7,7,7,8,7,8,6,7,5,7,5,0,0,0,0,0,0,0,0,0,0
9.60778,2,84,-64,4,0,0,0,0,0,0,0,0,0,-25,-17,-24,-19,-24,-19,-24,-20,-22,-20,-21,-20,-20,-20,-19,-19,-18,-19,-18,-19,-19,-19,-18,-18,-17,-18,-17,-18,-17,-17,-17,-16,-15,-16,-15,-15,-16,-16,-15,-15,-15,-14,-15,-14,-13,-13,-16,-13,-16,-12,-16,-11,0,0,-15,-11,-14,-10,-15,-10,-14,-9,-15,-9,-15,-9,-15,-8,-14,-8,-14,-7,-14,-6,-15,-5,-14,-6,-14,-5,-14,-5,-14,-5,-14,-4,-13,-4,-13,-3,-13,-3,-12,-3,-12,-3,-12,-3,-11,-2,-12,-2,-11,-2,-11,-1,0,0,0,0,0,0,0,0,0,0
9.61475,2,84,-64,4,0,0,0,0,0,0,0,0,0,-33,4,-33,2,-34,3,-34,1,-32,0,-30,0,-31,-1,-30,-2,-28,-2,-29,-3,-28,-2,-27,-4,-26,-2,-27,-3,-26,-2,-25,-1,-24,-1,-24,-1,-24,-1,-23,-1,-22,0,-24,-1,-22,0,-22,0,-23,2,-21,0,0,0,-18,1,-20,1,-19,2,-18,4,-20,3,-18,3,-18,4,-17,4,-16,4,-16,5,-16,5,-15,5,-15,6,-14,6,-14,6,-14,6,-14,7,-13,6,-12,7,-12,7,-12,6,-11,7,-11,6,-10,7,-10,6,-9,7,0,0,0,0,0,0,0,0,0,0
9.62181,2,84,-64,4,0,0,0,0,0,0,0,0,0,-32,11,-31,10,-34,10,-33,9,-32,8,-31,6,-29,6,-29,5,-28,5,-30,5,-29,3,-27,3,-27,4,-27,3,-26,3,-25,5,-24,5,-24,5,-24,4,-23,3,-23,4,-22,4,-22,5,-22,6,-21,5,-20,5,0,0,-20,5,-19,8,-19,7,-17,8,-18,8,-16,6,-18,8,-15,5,-13,14,-18,10,-16,8,-15,7,-13,9,-13,10,-13,8,-13,10,-13,10,-12,10,-10,8,-12,9,-11,9,-11,8,-10,9,-10,9,-9,8,-9,8,0,0,0,0,0,0,0,0,0,0
9.63157,2,84,-64,4,0,0,0,0,0,0,0,0,0,27,10,25,11,26,12,25,13,25,13,22,13,22,13,20,14,20,14,20,14,20,13,19,13,19,13,18,12,17,12,18,12,17,12,16,11,17,11,17,10,16,10,16,9,15,10,16,9,16,9,15,8,0,0,15,8,15,7,15,6,14,5,15,6,14,6,14,6,14,5,14,4,13,4,14,3,13,3,13,3,13,3,13,2,13,2,13,1,12,1,12,2,11,1,11,1,11,1,11,1,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0
9.64199,2,84,-64,4,0,0,0,0,0,0,0,0,0,-7,-29,-6,-29,-6,-29,-5,-29,-3,-28,-4,-28,-2,-26,-2,-26,-2,-26,-2,-25,-2,-25,-2,-24,-2,-24,-2,-24,-1,-24,-2,-22,-1,-22,-2,-20,-2,-21,-2,-21,-2,-20,-2,-20,-3,-18,-3,-19,-4,-19,-4,-18,0,0,-4,-18,-4,-17,-5,-17,-5,-15,-5,-16,-6,-16,-6,-15,-6,-15,-6,-15,-7,-13,-8,-13,-7,-13,-8,-13,-8,-13,-7,-12,-7,-12,-7,-11,-8,-11,-8,-11,-7,-11,-7,-10,-7,-10,-7,-9,-7,-9,-7,-8,-7,-8,0,0,0,0,0,0,0,0,0,0
9.65121,2,84,-64,4,0,0,0,0,0,0,0,0,0,4,20,4,20,2,20,3,21,2,19,1,19,0,19,0,18,0,18,-1,17,0,18,-1,17,-1,17,-1,16,-1,16,0,16,-1,15,0,14,0,15,-1,15,-1,14,0,14,0,13,0,14,0,13,1,13,0,0,0,12,1,12,1,12,2,11,2,11,2,11,2,11,2,10,2,10,2,9,3,9,3,9,3,9,3,9,3,9,3,9,4,8,4,8,3,8,3,7,3,7,3,7,3,7,4,6,3,6,3,5,0,0,0,0,0,0,0,0,0,0
9.66649,2,84,-64,4,0,0,0,0,0,0,0,0,0,30,1,29,2,30,3,30,3,29,4,27,5,27,5,25,6,25,6,25,5,24,6,24,5,24,6,23,6,22,6,22,5,20,5,20,5,20,4,20,4,19,4,20,3,18,3,19,3,19,3,18,2,0,0,17,1,17,0,17,1,16,0,16,0,16,0,16,-1,15,-2,15,-2,14,-2,14,-3,14,-2,14,-3,14,-3,13,-3,13,-3,13,-4,12,-4,12,-4,11,-4,11,-4,10,-4,10,-4,9,-5,9,-4,8,-4,0,0,0,0,0,0,0,0,0,0
9.67424,2,84,-64,4,0,0,0,0,0,0,0,0,0,11,17,10,17,10,17,9,18,8,17,8,17,7,16,6,17,6,16,6,16,7,16,7,15,6,15,6,14,5,14,6,14,6,14,5,13,5,13,5,12,5,11,5,11,5,11,6,11,6,10,6,10,0,0,6,9,6,10,6,9,6,8,6,8,7,9,6,8,6,8,6,7,6,8,7,7,7,6,7,6,7,6,6,6,7,6,6,5,6,5,7,5,6,5,6,4,6,4,6,3,6,3,5,3,5,3,0,0,0,0,0,0,0,0,0,0
9.68096,2,84,-64,4,0,0,0,0,0,0,0,0,0,0,32,0,32,0,33,-3,35,-3,31,-2,32,-3,30,-4,31,-4,29,-4,27,-3,28,-4,28,-4,27,-5,27,-5,26,-2,25,-4,23,-5,23,-3,24,-2,23,-3,24,-3,23,-3,20,-1,21,0,21,0,20,0,0,0,19,1,19,1,18,1,17,3,20,2,19,3,18,1,20,-3,9,1,12,3,15,5,15,4,14,4,14,5,14,5,14,6,12,5,13,4,13,4,10,5,12,5,11,5,10,6,10,6,9,6,9,0,0,0,0,0,0,0,0,0,0
9.69394,2,84,-64,4,0,0,0,0,0,0,0,0,0,8,26,7,26,7,27,6,27,5,26,4,25,3,24,3,24,3,24,2,23,2,23,2,22,2,22,2,22,2,21,2,20,2,20,2,18,2,19,2,19,2,18,2,18,1,17,3,17,3,17,3,16,0,0,3,16,4,15,4,15,5,14,4,14,5,14,4,14,5,13,5,13,5,12,6,11,5,11,6,11,6,11,6,10,6,10,6,10,6,9,6,9,6,8,6,8,6,8,6,8,6,7,6,7,6,6,0,0,0,0,0,0,0,0,0,0
9.70251,2,84,-64,4,0,0,0,0,0,0,0,0,0,-9,-28,-8,-29,-7,-29,-6,-29,-6,-29,-4,-27,-4,-26,-3,-26,-3,-25,-3,-25,-3,-25,-3,-24,-3,-24,-3,-23,-2,-23,-3,-22,-2,-21,-2,-21,-3,-21,-2,-20,-2,-20,-3,-20,-2,-18,-4,-19,-4,-19,-4,-17,0,0,-4,-17,-5,-16,-5,-16,-5,-15,-5,-15,-6,-16,-5,-15,-6,-14,-6,-14,-6,-13,-7,-13,-7,-13,-7,-12,-7,-12,-7,-12,-8,-11,-7,-11,-7,-10,-7,-10,-7,-10,-7,-9,-7,-9,-8,-9,-7,-8,-7,-8,-7,-7,0,0,0,0,0,0,0,0,0,0
9.71188,2,84,-64,4,0,0,0,0,0,0,0,0,0,-5,-17,-3,-18,-3,-16,-3,-14,-3,-16,-1,-14,0,-15,0,-14,0,-13,0,-14,-1,-14,-1,-13,-1,-13,-2,-12,0,-11,-2,-12,-1,-11,-1,-11,-1,-11,-1,-11,-1,-10,-1,-11,-1,-10,-2,-10,-2,-10,-2,-10,0,0,-2,-9,-3,-9,-3,-9,-3,-8,-2,-9,-3,-8,-3,-8,-3,-8,-3,-8,-3,-8,-4,-7,-4,-7,-4,-7,-4,-7,-4,-7,-4,-7,-4,-6,-4,-6,-3,-6,-4,-6,-4,-6,-4,-6,-4,-5,-4,-5,-4,-4,-4,-5,0,0,0,0,0,0,0,0,0,0
9.72304,2,84,-64,4,0,0,0,0,0,0,0,0,0,-20,22,-20,21,-20,21,-21,20,-21,19,-21,18,-20,17,-20,15,-20,15,-21,14,-21,13,-21,13,-20,13,-19,13,-18,13,-18,13,-17,12,-17,12,-16,12,-16,13,-16,11,-15,12,-15,11,-16,11,-15,11,-13,11,0,0,-12,11,-12,12,-11,12,-11,12,-11,11,-10,12,-10,11,-9,11,-9,11,-9,11,-9,11,-9,11,-9,11,-8,11,-7,11,-6,11,-7,12,-6,10,-6,11,-5,10,-6,11,-5,10,-5,10,-5,10,-5,9,-4,8,0,0,0,0,0,0,0,0,0,0
9.73132,2,84,-64,4,0,0,0,0,0,0,0,0,0,-4,24,-5,30,-10,29,-15,31,-6,27,-13,26,-10,25,-13,23,-13,23,-12,23,-10,23,-10,22,-10,22,-9,22,-10,21,-9,21,-9,20,-8,19,-8,20,-8,19,-7,19,-7,18,-7,17,-6,19,-5,19,-5,17,0,0,-4,17,-3,18,-3,17,-2,16,-2,16,-2,16,-1,16,-1,15,0,15,0,15,1,15,1,15,1,14,2,14,2,14,2,14,3,13,2,12,3,12,3,11,3,12,3,12,3,11,4,11,3,10,3,9,0,0,0,0,0,0,0,0,0,0
9.74146,2,84,-64,4,0,0,0,0,0,0,0,0,0,-27,13,-28,11,-27,12,-29,11,-27,8,-27,8,-26,8,-25,6,-25,7,-24,5,-25,6,-24,6,-23,6,-23,5,-23,5,-22,6,-22,5,-20,5,-21,6,-20,5,-19,5,-19,5,-18,4,-19,6,-19,6,-18,7,0,0,-17,6,-16,7,-17,8,-15,7,-16,7,-15,8,-15,7,-14,7,-13,8,-13,8,-13,9,-13,8,-12,9,-12,9,-11,8,-11,9,-11,9,-11,9,-10,9,-10,8,-10,8,-9,8,-9,8,-8,8,-8,7,-7,8,0,0,0,0,0,0,0,0,0,0
9.75089,2,84,-64,4,0,0,0,0,0,0,0,0,0,36,4,28,8,31,6,30,7,27,12,29,11,25,10,25,16,25,9,25,8,22,11,24,8,24,8,25,8,22,9,22,6,21,7,21,6,21,6,20,6,20,5,20,5,18,5,19,3,20,3,20,3,0,0,18,2,18,1,18,1,17,0,17,0,17,0,17,0,16,-1,16,-1,16,-2,16,-3,15,-2,15,-3,16,-3,15,-3,15,-4,14,-4,14,-4,14,-4,13,-4,13,-3,12,-4,12,-4,11,-5,11,-5,11,-5,0,0,0,0,0,0,0,0,0,0
9.75897,2,84,-64,4,0,0,0,0,0,0,0,0,0,-33,6,-33,4,-34,4,-34,3,-32,1,-32,0,-30,0,-30,0,-29,-1,-29,-1,-29,-1,-28,-2,-27,-2,-27,-2,-27,-2,-26,-1,-25,-1,-24,-2,-25,-1,-23,-1,-24,-1,-23,0,-22,-1,-22,0,-23,0,-21,1,0,0,-21,1,-20,2,-20,2,-19,3,-20,2,-19,3,-19,3,-18,3,-18,3,-17,4,-17,4,-17,4,-17,4,-16,5,-16,4,-16,5,-15,5,-15,5,-14,5,-14,5,-14,5,-13,5,-14,5,-13,5,-12,5,-12,5,0,0,0,0,0,0,0,0,0,0
9.76857,2,84,-64,4,0,0,0,0,0,0,0,0,0,-26,-22,-25,-23,-25,-24,-24,-24,-23,-25,-21,-24,-20,-24,-19,-23,-19,-23,-19,-24,-19,-23,-18,-22,-18,-21,-18,-21,-16,-21,-17,-20,-16,-20,-16,-19,-16,-19,-16,-19,-15,-18,-16,-18,-15,-17,-16,-17,-16,-16,-16,-15,0,0,-15,-14,-16,-13,-16,-13,-15,-12,-16,-13,-15,-12,-16,-12,-16,-11,-16,-11,-15,-10,-16,-9,-15,-9,-15,-9,-15,-8,-15,-8,-15,-7,-15,-8,-15,-7,-14,-7,-14,-7,-14,-6,-14,-6,-14,-6,-14,-5,-13,-4,-12,-4,0,0,0,0,0,0,0,0,0,0
9.7788,2,84,-64,4,0,0,0,0,0,0,0,0,0,26,12,25,13,25,13,25,14,24,14,23,15,22,15,20,15,20,15,19,14,19,14,19,13,19,13,18,14,18,13,17,12,18,12,16,11,17,11,17,11,16,11,16,10,15,9,16,9,16,9,16,8,0,0,15,8,15,7,16,6,14,5,15,6,15,6,15,5,14,5,13,4,13,3,14,3,14,3,14,3,13,2,12,2,13,1,13,1,13,1,12,2,11,1,11,1,11,1,11,0,11,0,10,0,9,-1,0,0,0,0,0,0,0,0,0,0
9.78905,2,84,-64,4,0,0,0,0,0,0,0,0,0,-33,-7,-33,-9,-32,-9,-33,-10,-30,-10,-30,-12,-29,-11,-28,-11,-27,-12,-26,-12,-26,-12,-26,-12,-25,-11,-24,-11,-24,-12,-23,-9,-22,-10,-22,-9,-22,-9,-22,-9,-22,-9,-21,-8,-20,-8,-21,-8,-20,-8,-20,-7,0,0,-19,-7,-19,-5,-18,-4,-19,-4,-19,-4,-19,-5,-17,-3,-18,-2,-17,-4,-15,-1,-15,-2,-16,-3,-17,-3,-17,-1,-15,-2,-15,-1,-15,0,-14,-1,-14,0,-14,0,-14,0,-13,0,-13,0,-12,1,-12,0,-11,1,0,0,0,0,0,0,0,0,0,0
9.8038,2,84,-64,4,0,0,0,0,0,0,0,0,0,-29,16,-30,15,-30,14,-32,13,-29,11,-29,11,-28,10,-28,9,-28,8,-27,9,-27,9,-25,9,-25,9,-25,8,-25,8,-24,8,-24,7,-22,7,-23,8,-22,7,-21,7,-21,7,-19,7,-20,9,-19,8,-19,8,0,0,-18,8,-17,8,-17,9,-16,9,-17,8,-16,8,-15,9,-15,8,-13,9,-12,9,-13,10,-13,10,-12,10,-11,10,-11,8,-11,9,-10,9,-10,9,-9,9,-9,8,-9,9,-9,8,-8,9,-7,9,-7,8,-6,7,0,0,0,0,0,0,0,0,0,0
9.81224,2,84,-64,4,0,0,0,0,0,0,0,0,0,12,-13,11,-12,13,-12,12,-11,12,-11,12,-10,13,-10,12,-8,12,-9,12,-8,12,-9,11,-9,11,-9,10,-8,10,-7,11,-9,9,-8,9,-8,9,-7,9,-7,9,-6,8,-7,8,-7,8,-7,7,-8,7,-7,0,0,6,-7,7,-8,6,-7,6,-7,6,-7,5,-7,5,-7,5,-7,5,-7,5,-7,4,-7,4,-7,4,-7,4,-7,4,-7,3,-7,3,-7,3,-6,3,-6,2,-6,3,-6,3,-6,2,-6,2,-6,1,-5,1,-5,0,0,0,0,0,0,0,0,0,0
9.82272,2,84,-64,4,0,0,0,0,0,0,0,0,0,-28,-24,-28,-25,-27,-25,-27,-26,-25,-25,-23,-26,-23,-25,-22,-25,-21,-24,-19,-25,-20,-25,-19,-24,-19,-23,-18,-22,-18,-21,-19,-20,-18,-20,-17,-19,-17,-20,-17,-18,-16,-17,-16,-17,-15,-16,-17,-17,-17,-16,-17,-15,0,0,-16,-13,-16,-12,-16,-12,-16,-12,-16,-11,-16,-11,-16,-9,-16,-9,-15,-8,-15,-9,-15,-9,-14,-8,-14,-7,-14,-7,-15,-6,-15,-6,-14,-5,-14,-5,-14,-5,-13,-5,-13,-4,-12,-3,-12,-4,-12,-3,-11,-3,-10,-3,0,0,0,0,0,0,0,0,0,0
9.8297,2,84,-64,4,0,0,0,0,0,0,0,0,0,27,-12,27,-10,28,-11,28,-9,27,-8,26,-8,25,-7,24,-6,25,-6,24,-6,24,-6,23,-6,23,-6,22,-5,21,-5,21,-5,20,-4,20,-5,19,-5,19,-5,18,-5,19,-6,17,-5,17,-6,17,-6,16,-7,0,0,15,-6,15,-6,15,-7,14,-6,14,-7,13,-7,13,-7,12,-7,12,-7,11,-7,11,-8,10,-8,10,-8,9,-8,9,-7,8,-8,8,-8,8,-8,7,-8,7,-7,7,-7,6,-8,7,-7,6,-7,5,-7,4,-7,0,0,0,0,0,0,0,0,0,0
9.83823,2,84,-64,4,0,0,0,0,0,0,0,0,0,-19,-24,-17,-25,-17,-25,-16,-26,-15,-25,-14,-24,-13,-24,-12,-24,-12,-23,-12,-23,-11,-23,-11,-22,-11,-22,-11,-21,-11,-21,-11,-20,-10,-19,-9,-18,-10,-19,-10,-18,-10,-18,-10,-17,-9,-16,-10,-16,-10,-16,-10,-15,0,0,-10,-14,-10,-14,-10,-13,-10,-12,-10,-12,-10,-12,-10,-12,-10,-11,-9,-10,-10,-9,-11,-9,-10,-9,-10,-8,-10,-8,-9,-8,-10,-7,-10,-7,-10,-6,-9,-6,-9,-5,-9,-6,-9,-5,-9,-5,-9,-4,-8,-4,-8,-3,0,0,0,0,0,0,0,0,0,0
9.85026,2,84,-64,4,0,0,0,0,0,0,0,0,0,36,1,36,2,35,2,35,3,34,4,33,6,32,6,31,7,30,6,29,7,29,6,29,6,27,5,26,6,25,6,26,5,24,5,23,5,23,5,23,4,22,4,21,3,20,4,21,2,21,1,20,1,0,0,18,1,19,0,18,0,17,0,17,-1,17,-1,16,-2,16,-2,15,-2,15,-2,15,-4,14,-3,13,-4,13,-4,13,-4,12,-4,12,-5,11,-5,11,-4,11,-5,10,-5,9,-5,10,-5,8,-6,8,-5,7,-5,0,0,0,0,0,0,0,0,0,0
9.85794,2,84,-64,4,0,0,0,0,0,0,0,0,0,23,22,22,24,21,23,21,25,19,24,18,25,17,24,16,23,16,22,15,23,15,22,14,21,14,21,13,21,13,21,13,20,13,19,12,18,13,18,12,18,12,17,12,16,11,16,12,16,12,15,12,14,0,0,12,13,12,12,12,12,11,11,12,11,12,10,12,10,11,9,11,9,11,7,12,7,11,7,11,7,11,6,11,5,11,5,11,5,10,4,10,3,10,3,9,3,9,3,10,2,9,1,8,2,8,1,0,0,0,0,0,0,0,0,0,0
9.86864,2,84,-64,4,0,0,0,0,0,0,0,0,0,13,25,11,25,12,26,11,27,10,26,8,24,7,24,6,23,6,23,6,23,6,23,6,21,6,22,6,21,5,21,5,19,5,19,5,18,5,19,5,18,5,17,5,17,4,16,6,16,6,16,6,15,0,0,5,14,7,13,6,13,7,12,6,13,7,11,7,11,7,11,6,10,6,9,7,9,7,9,8,8,8,8,7,8,7,7,8,7,8,6,7,6,7,6,7,5,7,5,7,5,8,4,7,4,6,3,0,0,0,0,0,0,0,0,0,0
9.87763,2,84,-64,4,0,0,0,0,0,0,0,0,0,31,10,30,11,29,12,29,13,27,13,26,13,26,14,24,14,24,14,23,15,23,12,22,13,22,13,21,13,20,12,20,12,19,11,18,11,18,11,18,11,18,9,17,10,16,10,18,9,17,8,16,6,0,0,15,7,16,6,16,6,15,5,15,5,14,4,14,4,14,3,14,3,12,3,13,1,13,2,14,1,13,1,12,0,12,0,12,-1,12,-1,11,-1,11,-1,11,-1,11,-2,10,-2,10,-3,9,-3,8,-2,0,0,0,0,0,0,0,0,0,0
9.88825,2,84,-64,4,0,0,0,0,0,0,0,0,0,20,25,19,26,18,25,18,27,16,27,15,26,14,26,12,25,12,24,11,24,11,24,10,23,10,23,10,23,10,22,10,21,9,20,10,19,10,19,10,19,9,18,10,18,9,17,9,17,9,16,10,16,0,0,9,14,10,14,11,13,10,12,11,13,11,12,9,12,10,10,10,11,10,10,11,9,11,9,11,8,11,7,11,7,11,7,11,6,11,6,10,6,10,5,10,5,10,5,10,5,9,4,9,3,9,3,0,0,0,0,0,0,0,0,0,0
9.89775,2,84,-64,4,0,0,0,0,0,0,0,0,0,-22,-27,-20,-27,-20,-29,-19,-29,-18,-30,-16,-27,-15,-27,-14,-27,-13,-26,-14,-26,-13,-26,-13,-25,-12,-25,-13,-24,-11,-23,-12,-23,-12,-22,-11,-22,-11,-21,-11,-20,-11,-21,-11,-20,-10,-18,-11,-19,-11,-18,-11,-16,0,0,-11,-16,-12,-15,-13,-15,-12,-14,-11,-14,-12,-14,-11,-13,-11,-13,-12,-11,-13,-10,-12,-10,-12,-10,-12,-9,-12,-8,-12,-9,-12,-8,-12,-7,-12,-7,-11,-7,-11,-6,-11,-6,-11,-6,-11,-6,-11,-4,-11,-4,-11,-4,0,0,0,0,0,0,0,0,0,0
9.91074,2,84,-64,4,0,0,0,0,0,0,0,0,0,13,26,11,25,11,27,10,27,9,27,8,25,7,25,6,24,6,23,6,24,6,24,6,22,5,23,5,22,4,21,5,21,5,20,4,19,4,19,5,19,4,18,5,17,5,17,5,17,6,17,5,15,0,0,5,15,5,15,6,14,6,13,6,14,6,13,7,13,7,12,7,11,7,11,7,10,7,10,7,10,8,9,8,9,8,8,8,9,8,8,8,8,7,8,7,7,7,7,7,6,7,5,7,5,7,5,0,0,0,0,0,0,0,0,0,0
9.91822,2,84,-64,4,0,0,0,0,0,0,0,0,0,21,24,21,25,20,26,20,26,18,26,17,25,16,25,14,24,13,24,13,25,13,25,12,23,12,23,13,22,12,22,12,21,12,21,10,19,11,20,11,19,10,19,11,17,10,17,10,18,12,17,12,15,0,0,10,15,12,14,11,13,11,12,11,13,12,12,11,12,11,11,11,11,11,9,11,9,11,10,11,9,12,8,12,8,11,7,11,7,11,6,11,6,10,6,10,5,10,5,10,5,10,4,9,4,9,4,0,0,0,0,0,0,0,0,0,0
9.92983,2,84,-64,4,0,0,0,0,0,0,0,0,0,19,29,9,19,10,29,11,21,7,28,9,19,7,22,13,15,10,20,6,19,6,25,8,20,7,20,7,21,7,20,8,19,6,18,7,17,7,17,7,17,7,16,7,17,6,15,7,15,7,16,7,15,0,0,7,14,7,13,7,13,8,11,7,12,8,11,8,11,8,11,7,10,7,9,8,9,8,9,8,9,8,9,8,8,8,7,8,8,8,7,8,7,8,6,8,6,7,6,8,6,8,5,7,5,7,4,0,0,0,0,0,0,0,0,0,0
9.93993,2,84,-64,4,0,0,0,0,0,0,0,0,0,-31,11,-33,5,-32,9,-34,4,-30,7,-30,7,-26,0,-26,0,-26,2,-28,3,-23,2,-25,1,-25,2,-25,2,-24,3,-23,2,-23,2,-21,2,-23,2,-21,2,-21,3,-20,3,-19,2,-19,3,-20,4,-19,4,0,0,-18,4,-17,4,-17,5,-16,5,-16,4,-16,5,-15,5,-15,5,-14,6,-13,6,-13,7,-13,7,-13,7,-13,7,-12,7,-12,8,-11,8,-11,8,-10,8,-10,7,-10,7,-9,7,-9,7,-8,7,-8,7,-8,7,0,0,0,0,0,0,0,0,0,0
9.95181,2,84,-64,4,0,0,0,0,0,0,0,0,0,32,6,31,8,31,8,30,8,29,9,27,11,28,10,26,11,26,10,25,11,24,11,24,11,23,10,22,10,21,9,22,8,20,8,20,8,20,8,20,7,19,7,19,6,18,7,19,6,18,6,18,5,0,0,17,4,17,3,17,2,17,2,16,2,16,1,16,1,15,1,15,0,15,0,15,0,14,0,14,-1,14,-1,14,-2,14,-2,14,-2,13,-2,13,-2,12,-3,12,-2,11,-3,11,-3,11,-3,11,-3,10,-3,0,0,0,0,0,0,0,0,0,0
9.96002,2,84,-64,4,0,0,0,0,0,0,0,0,0,-36,-16,-33,-17,-27,-23,-37,-12,-31,-17,-25,-21,-28,-17,-30,-15,-27,-17,-27,-16,-27,-15,-26,-15,-25,-14,-24,-14,-24,-14,-25,-13,-23,-13,-22,-14,-22,-13,-22,-12,-21,-12,-21,-12,-19,-11,-21,-10,-20,-10,-20,-9,0,0,-19,-9,-20,-7,-20,-8,-18,-7,-19,-7,-19,-6,-18,-5,-18,-6,-17,-4,-17,-5,-18,-4,-17,-4,-17,-3,-17,-3,-17,-3,-17,-2,-16,-2,-16,-2,-16,-2,-15,-2,-15,-2,-15,-1,-14,-1,-13,-1,-14,-1,-13,-1,0,0,0,0,0,0,0,0,0,0
